Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Classification,HermiT_Classification,JFact_Classification,Konclude_Classification,Openllet_Classification,Pellet_Classification,KoncludeCLI_Classification,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Classification_LoadingAdded,HermiT_Classification_LoadingAdded,JFact_Classification_LoadingAdded,Konclude_Classification_LoadingAdded,Openllet_Classification_LoadingAdded,Pellet_Classification_LoadingAdded,KoncludeCLI_Classification_LoadingAdded
ore_ont_14551.owl,2757,250,13354,10502,10046,374,82,7,90,0,OWL2_DL - OWL2_FULL,OWL2_DL,9.6743,324.5548,81.021,0.7828,,,1.0089,0.0626,0.31,0.0479,0.3271,0.372,0.4456,9.7369,324.8648,81.0689,1.1099,,,1.0089
ore_ont_12043.owl,3740,1286,11710,7442,4797,2177,468,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2986,57.6145,4.5717,0.0552,62.3777,41.7557,0.2813,0.0573,0.1701,0.0635,0.2876,0.1216,0.1156,0.3559,57.7846,4.6352,0.3428,62.4993,41.8713,0.2813
ore_ont_12219.owl,3743,1292,11716,7446,4792,2187,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3011999999999999,57.628,4.5359,0.0545,63.6668,43.6532,0.2805,0.0557999999999999,0.185,0.066,0.281,0.1246,0.0976,0.3569999999999998,57.813,4.6019,0.3355,63.7914,43.7508,0.2805
ore_ont_7479.owl,3759,1285,11736,7456,4815,2188,453,0,523,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3286,57.2122,4.4226,0.0548,64.7056,46.4411,0.2814,0.0499,0.173,0.0628,0.2867,0.1313,0.0913,0.3785,57.385200000000005,4.4854,0.3415,64.8369,46.532399999999996,0.2814
ore_ont_13178.owl,3775,1295,11799,7496,4839,2190,467,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3031999999999999,58.422,4.4529,0.0546,65.9975,44.9213,0.2837,0.0533,0.1852,0.0683,0.2881,0.1258,0.0966,0.35649999999999993,58.6072,4.521199999999999,0.3427,66.1233,45.017900000000004,0.2837
ore_ont_11131.owl,3047,5596,13488,10435,4836,5596,3,0,6,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.5501,0.5245,8.3503,0.0165,0.7984,0.6252,0.1995,0.0697,0.1888,0.0875,0.3039,0.1513,0.1215,0.6198,0.7132999999999999,8.437800000000001,0.3204,0.9497,0.7466999999999999,0.1995
ore_ont_4182.owl,1819,6255,12063,10213,2614,7579,20,0,32,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,11.3844,0.2833,,0.0114,0.612,0.4896,0.1885,0.0662,0.1775,0.0876,0.3232,0.1383,0.1077,11.4506,0.4608,,0.3346,0.7503,0.5972999999999999,0.1885
ore_ont_11305.owl,3661,346,9590,5793,5216,425,152,9,128,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.2954,0.0449,0.3596,0.0579,0.2554,0.1606,,,,,,,,0.2954
ore_ont_1965.owl,3740,1272,11803,7543,4793,2297,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.323,57.4899,4.3834,0.0541,60.7179,45.6908,0.2822,0.0586999999999999,0.1834,0.0638,0.2879,0.1235,0.0902,0.38169999999999993,57.6733,4.4472,0.34199999999999997,60.8414,45.781000000000006,0.2822
ore_ont_5730.owl,4396,1292,12346,7608,5631,1695,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3984,45.8425,5.5518,0.0643,84.2328,63.5776,0.292,0.0682,0.1987,0.0741,0.2761,0.1333,0.0984,0.46659999999999996,46.0412,5.6259,0.34040000000000004,84.3661,63.675999999999995,0.292
ore_ont_10749.owl,4396,1292,12346,7608,5631,1695,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.42,45.5507,5.1985,0.0647,83.4334,67.5615,0.292,0.0648,0.1976,0.0731,0.2782,0.1331,0.0926,0.4848,45.7483,5.2716,0.3429,83.5665,67.6541,0.292
ore_ont_15475.owl,3754,1393,11907,7633,4806,2374,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3215,62.9667,4.9213,0.0542,67.3765,48.9764,0.2874,0.0524,0.1774,0.0624,0.3013,0.1287,0.0993,0.3739,63.1441,4.9837,0.35550000000000004,67.50519999999999,49.0757,0.2874
ore_ont_4363.owl,3726,1308,11872,7618,4777,2374,467,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2930999999999999,58.7003,4.5119,0.0537,70.9048,43.3589,0.2839,0.0634,0.177,0.0641,0.2907,0.1351,0.0928,0.35649999999999993,58.8773,4.576,0.34440000000000004,71.03989999999999,43.451699999999995,0.2839
ore_ont_8844.owl,4396,1313,12380,7637,5633,1722,282,0,349,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4062,45.2802,5.3180000000000005,0.063,83.285,64.10470000000001,0.2943,0.0519,0.2024,0.0712,0.2762,0.1369,0.094,0.4581,45.4826,5.389200000000001,0.3392,83.4219,64.1987,0.2943
ore_ont_14191.owl,4396,1306,12402,7664,5628,1754,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4044,42.0236,5.3444,0.0635,82.2881,60.8462,0.2919,0.0576,0.1872,0.0667,0.2769,0.142,0.1053,0.46199999999999997,42.2108,5.4111,0.3404,82.4301,60.9515,0.2919
ore_ont_9800.owl,1681,1955,11587,9831,2486,7337,8,34,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.4439,,0.0157,0.7804,0.5718,0.3133,,0.142,0.078,0.4126,0.1192,0.088,,0.5859,,0.4283,0.8996,0.6597999999999999,0.3133
ore_ont_15615.owl,4480,1355,12656,7827,5744,1801,282,0,351,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4386,48.9847,5.8608,0.066,90.117,72.8823,0.3051,0.0526,0.1881,0.0649,0.2888,0.1338,0.0914,0.49119999999999997,49.172799999999995,5.9257,0.3548,90.2508,72.9737,0.3051
ore_ont_5664.owl,4397,1321,12581,7836,5630,1924,282,0,350,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4429,51.3794,5.5286,0.0647,82.7387,67.935,0.3021,0.0612,0.1941,0.0721,0.2969,0.1466,0.0976,0.5041,51.573499999999996,5.6007,0.3616,82.8853,68.0326,0.3021
ore_ont_4780.owl,4417,1321,12624,7859,5653,1924,282,0,350,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4275,50.962,5.667,0.0639,86.1638,71.88640000000001,0.3006,0.0604,0.1906999999999999,0.0686,0.2929,0.1311,0.0952,0.4879,51.1527,5.7356,0.3568,86.2949,71.98160000000001,0.3006
ore_ont_3839.owl,6602,0,18555,11953,6603,5350,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0445,0.7202000000000001,0.7536,0.0353,0.2813,0.2053,0.2666,0.0665,0.1936999999999999,0.0917999999999999,0.3051,0.1288,0.1067,0.111,0.9138999999999999,0.8453999999999999,0.3404,0.4101,0.312,0.2666
ore_ont_9257.owl,6602,0,18555,11953,6603,5350,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.041,0.7223,0.7685000000000001,0.0355,0.2612,0.1788,0.2666,0.0739,0.2046,0.0972,0.3085,0.1283,0.1053,0.1149,0.9269000000000001,0.8657,0.344,0.38949999999999996,0.2841,0.2666
ore_ont_10608.owl,2377,8082,14918,12537,4453,8082,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.1079,0.3864,6.6692,0.0168,0.4526,0.3557,0.2143,0.0861,0.2028,0.0941999999999999,0.3356,0.1709,0.1384,0.194,0.5892000000000001,6.7634,0.3524,0.6234999999999999,0.4941,0.2143
ore_ont_10991.owl,2370,7989,14796,12423,4432,7989,2,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.1045,0.3903,6.8223,0.017,0.246,0.1846,0.2105,0.0744,0.1905,0.1038,0.3281,0.171,0.13,0.1789,0.5808,6.9261,0.3451,0.41700000000000004,0.3146,0.2105
ore_ont_14258.owl,1913,3,19299,17382,2598,14780,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.135,0.2881,9.4264,0.0504,0.0693,0.0538,0.2675,0.0751,0.1225,0.1043,0.408,0.0635999999999999,0.0809,0.2101,0.4106,9.5307,0.4584,0.1328999999999999,0.1347,0.2675
ore_ont_13430.owl,1913,3,19299,17382,2598,14780,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1399,0.2768,9.4837,0.0495,0.0654,0.0537,0.2668,0.0915,0.1296,0.0975999999999999,0.4021,0.0583,0.0797,0.2314,0.4064,9.5813,0.4516,0.1237,0.1334,0.2668
ore_ont_3561.owl,113,1804,7556,7404,305,7091,8,10,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,65.0115,7.7221,,0.0063,6.7829,5.2398,0.4787,0.0335,0.0903,0.0319,0.5989,0.1028999999999999,0.073,65.045,7.8124,,0.6052,6.8858,5.3128,0.4787
ore_ont_4578.owl,8747,0,19010,10258,10253,0,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0262,0.7988,0.4489,0.0402,0.1289,0.1099,0.2663,0.0747,0.2365,0.0785,0.2563,0.1497,0.1158,0.1009,1.0352999999999999,0.5274,0.2965,0.27859999999999996,0.2257,0.2663
ore_ont_3106.owl,8747,0,19009,10257,10253,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0278,0.8059,0.4602,0.0402,0.1365,0.1129,0.2687,0.0715,0.2293,0.0839,0.2409,0.1468,0.1286,0.0993,1.0352,0.5441,0.2811,0.2833,0.2415,0.2687
ore_ont_11675.owl,8751,0,19015,10260,10255,0,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0301,0.7898000000000001,0.48,0.0398,0.1327,0.1291,0.2695,0.0818,0.2331,0.0823,0.2495,0.1488,0.1289,0.1119,1.0229000000000001,0.5623,0.2893,0.2815,0.258,0.2695
ore_ont_7488.owl,1672,10772,14772,13074,2282,10772,20,0,26,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0822,0.2724,6.4514,0.0401,0.2089,0.1948,0.2143,0.0712,0.177,0.0951,0.3377,0.1849,0.1139,0.15339999999999998,0.44939999999999997,6.5465,0.3778,0.39380000000000004,0.3087,0.2143
ore_ont_3080.owl,4041,102,10823,6717,6529,111,77,4,62,0,OWL2_DL - OWL2_FULL,OWL2_DL,634.0536999999999,,,8.6641,,,10.231,0.0428,0.2256,0.0417,0.2494,0.1188,0.1282,634.0965,,,8.913499999999999,,,10.231
ore_ont_13124.owl,3779,0,16809,13026,7165,5858,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1683,0.4951,8.3367,0.0232,0.6117,0.5103,0.2346,0.0679,0.1779,0.0835,0.362,0.1151,0.1155,0.23620000000000002,0.673,8.420200000000001,0.3852,0.7268,0.6258,0.2346
ore_ont_9020.owl,185,0,10500,10315,10315,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0149,0.0456,0.1092,0.0074,0.4795,0.4968,0.112,0.0292,0.2288,0.0219,0.2376,0.9228,0.9544,0.0441,0.2744,0.1311,0.245,1.4022999999999999,1.4512,0.112
ore_ont_10389.owl,8755,0,19525,10769,10768,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.026,0.8199,0.3466,0.046,0.1292,0.1252,0.2792,0.0834,0.2225,0.0849999999999999,0.2659,0.152,0.1165,0.1094,1.0424,0.43159999999999993,0.3119,0.2812,0.24170000000000003,0.2792
ore_ont_5841.owl,5703,1466,16745,10788,9109,1480,199,39,215,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2315,1.7282000000000002,8.078899999999999,0.0307,0.3638,0.3358,0.2427,0.0637,0.2307,0.0825999999999999,0.2724,0.1679,0.146,0.2952,1.9589,8.161499999999998,0.3031,0.5317000000000001,0.4818,0.2427
ore_ont_7195.owl,2878,9,19474,16591,5310,11276,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1552,0.458,10.6836,0.022,0.3562,0.2804999999999999,0.2751,0.0774,0.152,0.0914,0.4329,0.0994,0.0957,0.2326,0.61,10.775,0.4549,0.4556,0.3761999999999999,0.2751
ore_ont_8329.owl,2674,0,12722,10044,10042,0,2,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.1127,0.4347,2.0374,0.0193,1.4849,1.2637,0.163,0.049,0.1931999999999999,0.0424,0.3197,0.1171,0.1214,0.1617,0.6278999999999999,2.0798,0.33899999999999997,1.602,1.3851,0.163
ore_ont_13141.owl,7133,0,13562,6429,6429,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0226,0.5825,0.2581,0.0255,0.0789,0.0587,0.2116,0.0477,0.1809,0.0748,0.1889,0.1294,0.1001,0.0703,0.7634000000000001,0.3329,0.2144,0.20829999999999999,0.1588,0.2116
ore_ont_13919.owl,1864,0,18659,16793,2725,14067,1,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.0885,0.2796,14.9639,0.0114,0.1836,0.1592,0.2649,0.0853,0.1293,0.0955,0.4528,0.0698,0.0852,1.1738,0.40890000000000004,15.0594,0.4642,0.2534,0.2444,0.2649
ore_ont_16453.owl,1867,0,18671,16802,2732,14069,1,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.0798,0.2797,14.9997,0.0115,0.1919,0.1551,0.2647,0.077,0.1295,0.0895,0.4508,0.0692,0.0811,1.1568,0.4092,15.0892,0.4623,0.2611,0.2362,0.2647
ore_ont_13949.owl,2920,9,19893,16968,5421,11542,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1576,0.4503,11.5533,0.0221,0.3564,0.3034,0.2793,0.0706,0.1602,0.0806,0.4305,0.0908,0.0962,0.2282,0.6105,11.6339,0.4526,0.4472,0.3996,0.2793
ore_ont_10212.owl,220,1920,10465,10223,364,9853,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.5104,0.3111,36.3982,0.0053,,,0.2599,0.0369,0.1435,0.0423,0.4124,0.09,0.1015,3.5473000000000003,0.4546,36.4405,0.4177,,,0.2599
ore_ont_15921.owl,187,3307,8874,8624,385,8234,5,0,64,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.1389,0.1004,2.9184,0.0038,0.2533,0.2004,0.1542,0.0413,0.08,0.0435,0.3066,0.1009999999999999,0.0889,0.1802,0.1804,2.9619,0.3104,0.35429999999999995,0.2893,0.1542
ore_ont_10280.owl,11594,0,20166,8572,8572,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0292,0.9518,0.5706,0.0413,0.0961,0.082,0.2937,0.0886,0.2425999999999999,0.0953,0.2287,0.176,0.1401,0.1178,1.1944,0.6658999999999999,0.27,0.2721,0.22210000000000002,0.2937
ore_ont_5492.owl,4366,0,21274,16900,4454,12442,4,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0803,0.5218,3.5749,0.0189,0.0899,0.08,0.2916,0.0848,0.1626999999999999,0.1067,0.4285,0.0924,0.0945,0.1651,0.6844999999999999,3.6816,0.4474,0.1823,0.1745,0.2916
ore_ont_1112.owl,4366,0,21274,16900,4454,12442,4,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0771,0.5006,3.5102,0.0186,0.0925,0.0699999999999999,0.2901,0.0923,0.1656,0.0965,0.4357,0.0964,0.0959,0.1694,0.6662,3.6067,0.4543,0.1889,0.16589999999999988,0.2901
ore_ont_12665.owl,4366,0,21281,16907,4453,12450,4,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1004,0.4955,3.3815,0.0188,0.0934,0.0743,0.295,0.0845,0.167,0.1076,0.4438,0.0988,0.0971,0.1849,0.6625,3.4891,0.46259999999999996,0.19219999999999998,0.1714,0.295
ore_ont_264.owl,6114,0,9251,3132,3132,0,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,12.7739,2.3768,29.2503,0.0611,1.0797,0.9461,0.2997,0.0513,0.5388,0.063,0.3322,0.123,0.1135,12.825199999999999,2.9155999999999995,29.313299999999998,0.3933,1.2027,1.0596,0.2997
ore_ont_9881.owl,269,4297,12947,12633,533,12076,24,19,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,12.6656,,64.8965,0.0057,365.6635,702.3016,0.5048,0.0608,0.135,0.0579999999999999,0.7202,0.1725,0.1219,12.7264,,64.95450000000001,0.7259,365.836,702.4235,0.5048
ore_ont_9014.owl,3782,5858,16815,13029,7169,5858,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.1667,0.4821,8.2116,0.0227,0.4417,0.3559,0.2401,0.0752,0.2051,0.0973,0.3589,0.1748,0.1491,0.2419,0.6872,8.308900000000001,0.3816,0.6165,0.505,0.2401
ore_ont_11411.owl,300,4297,13009,12664,564,12076,24,19,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,12.6999,,64.0628,0.0062,588.2141,733.6746,0.5044,0.0638,0.1369,0.0508,0.7264,0.1756,0.1233,12.7637,,64.11359999999999,0.7326,588.3897000000001,733.7979,0.5044
ore_ont_10197.owl,300,4297,13009,12664,564,12076,24,19,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,12.6299,,59.1423,0.0062,444.2471,668.6391,0.5039,0.0688,0.1298,0.0551,0.729,0.1815999999999999,0.1228,12.698699999999999,,59.1974,0.7352,444.4287,668.7619,0.5039
ore_ont_2129.owl,5879,0,9017,3133,3133,0,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,14.1657,2.4365,35.2628,0.0638,1.1098,1.0398,0.296,0.0658,0.5569,0.0663,0.3224,0.1265,0.1219,14.231499999999999,2.9934000000000003,35.3291,0.3862,1.2363,1.1617,0.296
ore_ont_10774.owl,9703,0,21582,11878,11877,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0293,0.9213,0.3941,0.0503,0.1465,0.1381,0.3105,0.0781,0.246,0.0849,0.2981,0.1561,0.1584,0.1074,1.1673,0.479,0.3484,0.3026,0.2965,0.3105
ore_ont_12161.owl,9703,0,21582,11878,11877,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0327,0.9417,0.402,0.0508,0.1732,0.1477,0.3153,0.0738,0.2402,0.0822,0.2911,0.172,0.1586,0.10650000000000001,1.1819,0.4842,0.34190000000000004,0.34519999999999995,0.3063,0.3153
ore_ont_6751.owl,9707,0,21587,11880,11879,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.038,0.9077,0.4495,0.0506,0.2001,0.1412,0.3205,0.0759,0.2597,0.0742,0.3003,0.1621,0.1493,0.1139,1.1674,0.5237,0.3509,0.36219999999999997,0.2905,0.3205
ore_ont_12776.owl,7053,0,14101,7047,7047,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,2.861,0.5583,12.92,0.032,0.0844,0.0732,0.2276,0.0752,0.1903,0.068,0.2691,0.1217,0.1184,2.9362000000000004,0.7486,12.988,0.30110000000000003,0.2061,0.1916,0.2276
ore_ont_11452.owl,9764,0,21702,11937,11936,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0321,0.9083,0.4053,0.0508,0.1653,0.1464,0.3222,0.0856,0.2566,0.0818,0.2905,0.1748,0.1324,0.1177,1.1649,0.4871,0.3413,0.3401,0.2788,0.3222
ore_ont_9761.owl,2261,0,16966,14701,7831,6868,2,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4508,0.3784,7.3233,0.0156,1.0733,0.852,0.2326,0.0729,0.1777,0.0734,0.4202,0.0982,0.107,0.5236999999999999,0.5561,7.3967,0.4358,1.1715,0.959,0.2326
ore_ont_236.owl,2261,0,16966,14701,7831,6868,2,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.447,0.3926,7.5638,0.0153,1.0694,0.8513000000000001,0.2334,0.0649,0.1692,0.0796,0.4159,0.102,0.1092,0.5119,0.5618,7.6434,0.43119999999999997,1.1714,0.9605,0.2334
ore_ont_11536.owl,9698,0,21946,12249,12249,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0328,0.8987,0.4643,0.0526,0.1568,0.1462,0.3235,0.078,0.2758,0.0819,0.2981,0.1931999999999999,0.1398,0.11080000000000001,1.1745,0.5462,0.35069999999999996,0.34999999999999987,0.28600000000000003,0.3235
ore_ont_9386.owl,777,2379,10923,10120,1092,9016,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,0.1392,,0.0062,136.881,,0.1739,0.0372,0.1252,0.052,0.3272,0.1008,0.0747,,0.26439999999999997,,0.3334,136.9818,,0.1739
ore_ont_5840.owl,5088,0,14667,9168,8726,0,442,0,413,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,37.3187,4.3722,,0.1242,85.3275,61.7418,0.3997,0.0579,0.2458,0.0667,0.3171,0.1388,0.1433,37.376599999999996,4.618,,0.4413,85.4663,61.8851,0.3997
ore_ont_10890.owl,9273,0,22286,13013,13013,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0389,0.9631,0.5598,0.0745,0.2379,0.1982,0.3484,0.0738,0.2615,0.0854,0.3038,0.1898,0.1712,0.1127,1.2246,0.6452,0.3783,0.42769999999999997,0.36939999999999995,0.3484
ore_ont_10348.owl,2906,0,14071,11160,11156,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0865,0.5553,2.2995,0.0216,3.3015,2.6212,0.1829,0.0693,0.1826,0.0429,0.3355,0.1344,0.1386,0.1558,0.7379,2.3424,0.35710000000000003,3.4358999999999997,2.7598,0.1829
ore_ont_16750.owl,219,2197,11340,11103,367,10730,6,0,19,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.7809,0.3175,41.9556,0.0058,,,0.3057,0.0503,0.1301,0.0402,0.4658,0.1008,0.0987,3.8312,0.4476,41.995799999999996,0.4716,,,0.3057
ore_ont_2848.owl,2828,8085,17414,14552,6452,8085,15,0,35,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,1.5013,,0.0496,,,0.292,0.0803,0.2628,0.0999,0.4145,0.1779,0.1651,,1.7641,,0.46409999999999996,,,0.292
ore_ont_2454.owl,2933,0,14226,11281,11275,0,6,0,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0854,0.6957,2.1639,0.0209,0.3234,0.2726,0.1856,0.061,0.1975,0.0486,0.3495,0.1382,0.1325,0.1464,0.8932,2.2125,0.37039999999999995,0.4616,0.4051,0.1856
ore_ont_360.owl,9991,0,20230,10240,10240,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,,0.7926,,0.0368,0.1026,0.0829,0.2895,0.0656,0.2479,0.0884,0.2684,0.1668,0.1365,,1.0405,,0.3052,0.2694,0.2194,0.2895
ore_ont_5690.owl,10925,0,16567,5641,5641,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,5.2784,1.1403,26.6682,0.052,0.1271,0.1123,0.3266,0.0654,0.1902,0.0901,0.2525,0.1537,0.1184,5.343800000000001,1.3305,26.7583,0.3045,0.2808,0.23070000000000002,0.3266
ore_ont_7726.owl,7826,0,21321,13494,13494,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.1168,0.9812,8.7608,0.0501,0.5081,0.4289,0.3188,0.0779,0.2648999999999999,0.0732,0.3665,0.1655,0.1454,0.19469999999999998,1.2460999999999998,8.834,0.41659999999999997,0.6736,0.5743,0.3188
ore_ont_950.owl,293,2045,11927,11612,545,11061,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.7635,0.2851,40.5165,0.0065,16.1476,24.5172,0.3334,0.0371,0.1488,0.0558,0.5063,0.1123,0.0783,3.8006,0.4339,40.5723,0.5127999999999999,16.259900000000002,24.595499999999998,0.3334
ore_ont_6862.owl,9751,0,22751,13000,13000,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0314,0.9932,0.4983,0.0591,0.1805,0.1668,0.3285,0.0917999999999999,0.2585,0.083,0.3112,0.1715,0.1684,0.12319999999999989,1.2517,0.5813,0.37029999999999996,0.352,0.3352,0.3285
ore_ont_6869.owl,9754,0,22757,13003,13003,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0349,0.9775,0.5035,0.0595,0.1715,0.1627,0.3321,0.0816,0.2455,0.0833,0.3241,0.1804,0.1403,0.1165,1.223,0.5868,0.3836,0.3519,0.30300000000000005,0.3321
ore_ont_13991.owl,3120,4088,12263,8229,4025,4088,116,313,465,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,2.4999,0.0858,9.0049,8.3523,0.4517,,4.2072,0.0846,0.4467,0.1486,0.1263,,,2.5845,0.5325,9.1535,8.4786,0.4517
ore_ont_3712.owl,9867,0,23056,13189,13189,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0336,1.0099,0.5223,0.0613,0.1781,0.1532,0.335,0.0663,0.2663,0.0833,0.3135,0.1696,0.1486,0.09989999999999999,1.2762,0.6056,0.3748,0.3477,0.3018,0.335
ore_ont_14499.owl,9990,0,14985,4995,4995,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0336,0.864,0.4981,0.0374,0.0645,0.0552,0.2755,0.0648,0.2356,0.0865,0.1814,0.1477,0.1021,0.09839999999999999,1.0996,0.5846,0.2188,0.2122,0.1573,0.2755
ore_ont_6234.owl,3127,11,22174,19011,6069,12917,25,0,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,,1.8835,,0.036,,,0.3469,0.0835,0.2013,0.0978,0.5052,0.1079,0.1082,,2.0848,,0.5412,,,0.3469
ore_ont_12536.owl,7929,0,21720,13781,13778,0,3,3,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.376,1.7527,11.9769,0.1487,1.9571,1.5373,0.428,0.073,0.2791,0.0873,0.3687,0.1793,0.1688,0.449,2.0318,12.064200000000001,0.5174000000000001,2.1364,1.7061000000000002,0.428
ore_ont_7203.owl,6725,6,21531,14769,8783,5974,12,0,39,0,OWL2_DL - OWL2_FULL,OWL2_DL,108.8327,0.9979,117.1101,0.065,18.171,9.6091,0.3568,0.0728,0.2518,0.1047,0.4211,0.1409,0.1174,108.9055,1.2497,117.2148,0.4861,18.311899999999998,9.7265,0.3568
