Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading
ore_ont_2378.owl,1163,0,2849,1684,1684,0,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0144999999999999,0.0583,0.0170999999999999,0.0660999999999999,0.0389,0.0287
ore_ont_13112.owl,818,809,2446,1628,819,809,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.01,0.0504,0.019,0.0717,0.0431,0.0339
ore_ont_5964.owl,659,193,2170,1424,1129,214,81,8,80,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.014,0.085,0.0181,0.0847,0.04,0.0376
ore_ont_16255.owl,731,159,2184,1337,922,315,100,0,118,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0152,0.051,0.0169,0.0743,0.034,0.0344
ore_ont_13404.owl,238,114,1311,907,730,177,0,0,167,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0093,0.0432,0.0117,0.0586,0.0246,0.0203
ore_ont_12009.owl,1153,0,2333,1165,1153,0,12,0,15,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0105,0.0515999999999999,0.0150999999999999,0.0567,0.0336,0.0227
ore_ont_8387.owl,128,515,1641,1505,197,1304,4,3,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0093,0.054,0.0138,0.122,0.0357,0.0311
ore_ont_5764.owl,897,155,2650,1691,1158,470,63,6,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0141,0.0689,0.0185,0.0979,0.0428,0.0406
ore_ont_9857.owl,1494,0,2271,776,776,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0168,0.0960999999999999,0.023,0.0747,0.038,0.0301
ore_ont_5940.owl,695,0,2314,1611,1610,0,1,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0132,0.0548,0.0136999999999999,0.0739,0.033,0.0273
ore_ont_7877.owl,272,0,1314,1009,1009,0,0,0,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0066,0.0733,0.0104,0.0676,0.0351,0.0399
ore_ont_8399.owl,767,260,2249,1481,1192,289,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0148,0.0751,0.0150999999999999,0.0897,0.0406,0.0367
ore_ont_10503.owl,47,67,1460,1323,464,842,17,55,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0465,0.0567,0.0106,0.1145,0.0341,
ore_ont_8135.owl,709,0,2344,1627,1626,0,1,0,8,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0097,0.0537,0.0143,0.0721,0.0316,0.0333
ore_ont_11274.owl,452,0,2070,1615,1615,0,0,0,4,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0109,0.051,0.0116,0.0637,0.0301999999999999,0.0295
ore_ont_9890.owl,628,180,2229,1548,1264,226,58,1,54,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0147,0.1386,0.0174999999999999,0.0892999999999999,0.0462,0.0414
ore_ont_8050.owl,249,116,1370,948,769,179,0,0,174,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0098999999999999,0.0386,0.0116,0.0593,0.0278,0.0228
ore_ont_9957.owl,1261,1,2976,1668,1519,87,62,5,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0108,0.0708,0.0180999999999999,0.0703999999999999,0.0393,0.0311
ore_ont_6951.owl,48,262,1480,1338,379,959,0,54,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0146,0.046,0.0128,0.0929,0.0406,
ore_ont_12931.owl,1269,0,3254,1985,1985,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0171,0.0667,0.0172,0.0694999999999999,0.0396,0.0337
ore_ont_3835.owl,816,44,2068,1251,1162,89,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0125,0.051,0.0137,0.0605,0.037,0.0248
ore_ont_16372.owl,745,23,2461,1648,1465,111,72,4,66,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0129,0.1331,0.0166,0.0828,0.0418,0.0363
ore_ont_12925.owl,660,103,2213,1462,1105,315,42,27,65,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0166,0.071,0.0169,0.0771,0.0402,
ore_ont_6149.owl,1122,0,3087,1896,1830,0,66,0,71,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0118999999999999,0.0631,0.0196,0.0736,0.0378,0.032
ore_ont_12270.owl,681,206,2266,1565,872,673,20,0,22,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0137,0.0517,0.0145999999999999,0.0804,0.0355,0.0317
ore_ont_3344.owl,631,0,2928,2296,947,1348,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0182,0.0465,0.0205,0.0876,0.028,0.0291
ore_ont_11014.owl,1444,0,3263,1816,1815,0,1,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0144999999999999,0.0652,0.0195,0.0684,0.0378999999999999,0.0344
ore_ont_4961.owl,19,185,1576,1529,120,1395,14,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0078,0.0356999999999999,0.01,0.0828,0.0278999999999999,0.0196
ore_ont_1445.owl,87,0,1320,970,705,0,265,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0081,0.0699,0.0111,0.0558,0.0246,0.0203
ore_ont_14684.owl,87,0,1320,970,705,0,265,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0106,0.0705,0.0107,0.0535,0.0242,0.0255
ore_ont_11115.owl,923,629,2872,1891,1099,731,61,0,59,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0121,0.0552,0.0217,0.0806,0.0443,0.0303
ore_ont_7584.owl,87,0,1335,983,715,0,268,4,262,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0076,0.0809,0.0108,0.0569,0.0260999999999999,0.0223
ore_ont_4796.owl,200,39,2080,1582,959,169,454,4,295,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0104,0.0996,0.0127,0.116,0.0345,0.0334
ore_ont_1646.owl,100,0,1416,1082,707,0,375,0,235,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0104,0.1046,0.0126,0.0595,0.026,0.0211
ore_ont_8006.owl,824,124,2538,1587,1141,378,68,27,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0169,0.0769,0.018,0.0794,0.0434,
ore_ont_6939.owl,1831,0,3663,1832,1832,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0186,0.0687,0.0201,0.0689,0.0381,0.0359
ore_ont_3231.owl,85,0,1315,967,699,0,268,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0087,0.0711,0.0108,0.0578999999999999,0.0245,0.0224
ore_ont_8916.owl,2078,0,4231,2153,2153,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0146,0.0766,0.0225,0.0771,0.0445,0.0361
ore_ont_14123.owl,1248,0,3107,1846,1846,0,0,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0161,0.0741,0.0179,0.077,0.0395,0.0352
ore_ont_11157.owl,510,4,2623,2065,2055,4,6,23,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0113,0.0886,0.0144,0.08,0.0419,0.0554
ore_ont_8019.owl,843,124,2610,1615,1157,378,80,30,123,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0154,0.0721,0.0195,0.0777,0.0445,
ore_ont_10134.owl,1538,0,3354,1807,1804,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0174,0.0705,0.0197,0.0739,0.0433,0.0343
ore_ont_1211.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0199,0.0619,0.0221,0.0898,0.0366,0.0478
ore_ont_727.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0155,0.0636,0.0241,0.0905,0.0404,0.0452
ore_ont_7327.owl,894,124,2696,1674,1228,378,68,27,102,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.018,0.0794,0.0176,0.0821,0.045,
ore_ont_1346.owl,837,0,3975,3137,1058,2079,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0215,0.0556,0.0278,0.1038,0.0317,0.0296
ore_ont_12372.owl,837,0,3975,3137,1058,2079,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.02,0.0517,0.028,0.1039,0.0326,0.031
ore_ont_9122.owl,233,780,1662,1344,403,941,0,0,87,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0099,0.2042,0.0167,0.6521,0.1205,0.0957
ore_ont_4313.owl,629,0,1325,696,696,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0055,0.0352,0.0109,0.0473,0.0241,0.0233
ore_ont_11572.owl,861,772,2568,1707,935,772,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0109,0.0497,0.0215999999999999,0.0779,0.0395,0.0336
ore_ont_7818.owl,261,157,1810,1353,715,629,9,99,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0156,0.0573,0.0131,0.0803,0.0375,
ore_ont_7938.owl,1665,0,3995,2325,2321,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0197,0.0737999999999999,0.023,0.0806,0.0434,0.0398
ore_ont_3515.owl,1395,0,3279,1872,1865,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.012,0.0773,0.0185,0.0745,0.0419,0.0323
ore_ont_9251.owl,637,1348,2937,2299,951,1348,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0202,0.0586,0.0237,0.0895,0.0440999999999999,0.0401
ore_ont_12892.owl,637,1348,2938,2300,951,1348,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0206,0.0598,0.0234,0.0918,0.0486,0.04
ore_ont_9096.owl,841,103,2641,1703,1345,315,43,27,71,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0187,0.0825,0.0189,0.0814,0.0453999999999999,
ore_ont_13578.owl,1191,0,2884,1692,1691,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0133,0.0622,0.0158999999999999,0.08,0.0382,0.0314
ore_ont_6437.owl,777,0,3355,2494,2453,0,41,45,40,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0188,0.1186,0.0169999999999999,0.0907,0.058,0.06
ore_ont_13298.owl,791,0,2357,1560,1557,0,3,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0104,0.055,0.0144,0.075,0.0349,0.0403
ore_ont_3635.owl,1093,0,3096,2002,2001,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0176,0.0653,0.0162,0.0806,0.0393,0.04
ore_ont_15030.owl,146,240,2098,1634,1393,240,1,159,160,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0117,0.0755,0.015,0.0857,0.0323,0.0344
ore_ont_5688.owl,976,204,2888,1823,1444,315,64,0,91,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0154999999999999,0.0633,0.0180999999999999,0.0893,0.0395999999999999,0.0383
ore_ont_725.owl,1743,0,4185,2437,2433,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0215,0.0712,0.0298,0.0826,0.0467,0.0392
ore_ont_14840.owl,1555,0,3625,2058,2051,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0141999999999999,0.0694999999999999,0.0188,0.0762,0.0455,0.0357
ore_ont_6401.owl,347,153,2233,1763,857,838,68,0,125,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0147,0.0537,0.0136999999999999,0.0828,0.0321,0.0325
ore_ont_7169.owl,1268,0,2535,1267,1267,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.01,0.0506,0.0174,0.0591,0.0331,0.0265
ore_ont_13413.owl,761,4,3427,2661,1505,1153,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0202,0.0577,0.0207,0.1013999999999999,0.041,0.0354
ore_ont_12097.owl,1171,1028,3889,2716,1688,1028,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0209999999999999,0.0765,0.0278,0.0897,0.055,0.0446
ore_ont_8273.owl,317,0,2498,1862,1356,0,506,11,309,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.012,0.1258,0.0147,0.0783,0.036,0.0324
ore_ont_8911.owl,251,41,2251,1683,1097,82,504,3,315,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0116,0.1467,0.0146,0.1496,0.0404,0.0414
ore_ont_1509.owl,256,30,2353,1772,1188,69,515,4,322,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0152,0.1566,0.0148,0.1002,0.0378,0.0498
ore_ont_6446.owl,34,567,1979,1879,134,1731,14,39,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0186,0.0507,0.0142,0.093,0.0461,0.0444
ore_ont_6409.owl,1555,0,3624,2057,2050,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0141,0.0829999999999999,0.0214,0.0783,0.0460999999999999,0.0395
ore_ont_5266.owl,1555,0,3624,2057,2050,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0209,0.0794,0.0218,0.0809,0.0474,0.0416
ore_ont_10860.owl,177,163,1401,1152,609,526,0,33,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0121,,0.0121,0.099,0.0333,0.0335
ore_ont_5376.owl,1176,0,2777,1599,1598,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0142,0.0577,0.0168,0.076,0.0383,0.0323
ore_ont_1707.owl,1041,0,3193,2071,1937,0,134,8,74,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0238999999999999,0.2153,0.019,0.0939,0.0636999999999999,0.0589
ore_ont_894.owl,1873,0,4225,2349,2348,0,1,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0226,0.0788,0.023,0.0786,0.0478,0.0372
ore_ont_6923.owl,884,418,3637,2693,1111,1517,65,6,55,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0222,0.0722,0.0226,0.1349,0.0576,0.0586
ore_ont_9786.owl,1287,0,3610,2131,1796,0,335,1,191,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0195,0.1451,0.021,0.0861,0.0487,0.0341
ore_ont_15273.owl,821,0,3753,2848,2807,0,41,45,40,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.019,0.1203,0.0214,0.1011,0.0670999999999999,0.0691
ore_ont_2646.owl,1185,0,2875,1688,1687,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0117,0.0626,0.0176,0.0795,0.0401,0.0356
ore_ont_1017.owl,1184,0,2874,1688,1687,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.015,0.0597,0.0158,0.0801,0.0417,0.0351
ore_ont_7216.owl,632,0,1890,1252,1252,0,0,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0096,0.0644,0.0131999999999999,0.0726,0.0358,0.0292
ore_ont_2950.owl,821,0,3839,2934,2893,0,41,45,40,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0173,0.1273,0.0217,0.0996,0.0717,0.0767
ore_ont_7007.owl,69,329,2077,1945,311,1628,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0606,0.0145,0.1244,0.0426,0.0362
ore_ont_8563.owl,1621,0,3667,2035,2028,0,7,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0164,0.0659,0.0199,0.0798,0.045,0.0381
ore_ont_14370.owl,321,185,2491,2120,390,1685,45,0,51,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0117,0.042,0.0134,0.092,0.0351,0.0247
ore_ont_3783.owl,767,260,2249,1481,1192,289,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0145,0.0741,0.0158,0.0883,0.0435,0.0322
ore_ont_2266.owl,843,2079,3985,3141,1062,2079,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0296,0.0702,0.0316,0.1106,0.0541,0.0486
ore_ont_15950.owl,1880,0,3992,2111,2110,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.028,0.0775,0.0228,0.0746,0.046,0.0381
ore_ont_14153.owl,1555,0,3849,2277,2270,0,7,0,17,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0199,0.0849999999999999,0.022,0.0902,0.0456,0.0437
ore_ont_5485.owl,1263,0,3706,2434,2431,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0163,0.0802,0.0179,0.0952,0.049,0.038
ore_ont_10160.owl,1263,0,3706,2434,2431,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0177,0.0793,0.0185,0.092,0.0465,0.0419
ore_ont_5078.owl,873,7,4406,3531,1333,2198,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0242,0.0576,0.0286,0.1244,0.038,0.0311
ore_ont_11362.owl,873,7,4406,3531,1333,2198,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0232,0.0617,0.0292,0.1197,0.0366,0.0327
ore_ont_12965.owl,873,7,4406,3531,1333,2198,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0206,0.0577,0.0328,0.1269,0.0355,0.036
ore_ont_7483.owl,2257,530,5564,3296,2260,1026,10,0,12,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0225,0.0874,0.0355,0.1046,0.0664,0.0401
ore_ont_8730.owl,82,469,2302,2124,242,1800,82,0,96,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0109,0.037,0.0149,0.092,0.0327,0.0328
ore_ont_316.owl,1351,0,3898,2538,2535,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0194,0.0847,0.0195,0.0995,0.0521,0.0431
ore_ont_3503.owl,1107,124,3386,2119,1659,378,82,32,129,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0173,0.0913,0.0217,0.0959,0.0484,
ore_ont_13113.owl,1271,210,3581,2171,1844,211,116,0,141,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0150999999999999,0.0809,0.0226999999999999,0.0945,0.0526,0.0436
ore_ont_12723.owl,1405,0,3921,2312,1955,0,357,1,203,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.028,0.1514,0.025,0.0962,0.0538,0.0386
ore_ont_9402.owl,1453,0,3957,2497,2493,0,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0237999999999999,0.0825,0.0207,0.0991,0.0467999999999999,0.0445
ore_ont_10366.owl,1582,0,2534,941,941,0,0,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.019,0.1471,0.0237,0.0959,0.0447,0.0406
ore_ont_7364.owl,1072,0,3569,2490,2486,0,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0169,0.0769,0.0170999999999999,0.0989,0.0471,0.0522
ore_ont_11316.owl,1821,11,4308,2464,2434,11,19,0,23,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.022,0.0966,0.0266999999999999,0.0996,0.0512,0.0471
ore_ont_15526.owl,1428,0,3992,2356,1992,0,364,1,207,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0217,0.1479,0.0251,0.0968,0.0516,0.0389
ore_ont_12397.owl,2258,0,4936,2676,2675,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0243,0.0896,0.0271,0.0879,0.0603999999999999,0.0513
ore_ont_7833.owl,1583,0,2535,941,941,0,0,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0207,0.1442,0.0235,0.0949,0.0457,0.0416
ore_ont_412.owl,1166,0,3781,2498,2317,0,181,0,118,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0158,0.0911,0.0186,0.0967,0.0429,0.0475
ore_ont_670.owl,2038,0,4365,2326,2325,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0150999999999999,0.0755,0.0226999999999999,0.0798,0.0498,0.0462
ore_ont_2313.owl,1688,363,4266,2561,1935,616,10,0,17,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0207,0.1849,0.0289,0.4427,0.1025,0.0977
ore_ont_11647.owl,155,404,2482,2243,362,1851,30,30,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0223,0.1569,0.0211,0.288,0.0802,0.0683
ore_ont_3003.owl,2150,0,4763,2609,2608,0,1,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0251,0.0876,0.0297,0.0895,0.0575,0.0382
ore_ont_10026.owl,350,398,2367,1988,395,1587,6,0,30,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.015,0.0481,0.0152,0.1221,0.0407,0.0386
ore_ont_14353.owl,122,456,2407,2141,390,1629,122,0,144,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0181,0.0401,0.0146,0.093,0.0367,0.0356
ore_ont_13545.owl,1655,179,4638,2915,2633,189,93,1,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0218,0.1226,0.0273,0.1124,0.0621,0.0488
ore_ont_5707.owl,541,0,2232,1504,1376,0,128,0,188,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0103,0.078,0.0134,0.0701,0.0455,0.0474
ore_ont_16056.owl,309,213,2211,1898,1439,459,0,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.013,0.0963,0.0133,0.1442,0.0464,0.0393
ore_ont_13405.owl,72,151,1612,1426,327,991,108,17,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0311,0.0621,0.0132,0.0973,0.039,
ore_ont_4279.owl,1555,0,4291,2727,2723,0,4,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0167,0.0818,0.0213,0.0991,0.0533,0.0511
ore_ont_1603.owl,350,0,2239,1675,1361,0,314,0,215,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0141,0.0939,0.0135,0.0805,0.0403,0.042
ore_ont_9662.owl,1514,1,4180,2459,2114,1,344,7,201,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0194,0.153,0.0291,0.1003,0.0534,0.0429
ore_ont_4383.owl,1997,0,3204,1200,1200,0,0,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.022,0.1497,0.0285,0.1085,0.0542,0.0448
ore_ont_7776.owl,2147,0,4598,2450,2449,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0209,0.0779,0.026,0.0873,0.0494,0.0398
ore_ont_4652.owl,2000,0,3308,1279,1279,0,0,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0269,0.1493,0.0306999999999999,0.1095,0.0626999999999999,0.0435
ore_ont_14031.owl,1926,0,4912,2975,2967,0,8,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0317,0.0847,0.0265,0.1034,0.063,0.0463
ore_ont_1481.owl,307,1063,2272,1841,539,1302,0,0,126,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0133,0.3594,0.0194,1.1935,0.1841,0.1745
ore_ont_3931.owl,2307,0,5151,2821,2808,0,13,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0218,0.0897,0.035,0.1038999999999999,0.0595,0.0442
ore_ont_9617.owl,1601,0,4284,2673,2673,0,0,0,10,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0191,0.0862,0.0204,0.0944,0.0519,0.0456
ore_ont_7610.owl,92,548,2596,2482,257,2219,6,8,15,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0152,0.051,0.0165,0.1381,0.0515,
ore_ont_7893.owl,345,0,1535,1156,1156,0,0,1,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0121999999999999,0.1333,0.0117,0.0962,0.0395,0.0356
ore_ont_2496.owl,1555,0,4369,2802,2799,0,3,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0231,0.0859,0.0231,0.1055,0.0506,0.0448
ore_ont_12281.owl,1555,0,4369,2802,2799,0,3,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0182,0.0898,0.0237,0.1058,0.0543,0.0537
ore_ont_13859.owl,950,161,4406,3357,3137,169,51,46,54,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0249,0.1476,0.0255,0.126,0.0908,0.0924
ore_ont_2022.owl,1861,0,5321,3456,3452,0,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0192,0.1013999999999999,0.0256,0.1082,0.0547999999999999,0.0476
ore_ont_15292.owl,1865,0,5326,3458,3454,0,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0185,0.0905,0.032,0.1022,0.0615,0.0379
ore_ont_5080.owl,1648,0,4485,2825,2822,0,3,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.021,0.0886,0.0234,0.1067,0.0549,0.0489
ore_ont_8640.owl,803,329,2987,1919,1149,686,84,0,267,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0143,0.0796,0.0205,0.148,0.0487999999999999,0.0364
ore_ont_10874.owl,39,445,2576,2474,275,2193,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0550999999999999,0.015,0.1473,0.0557,0.0357
ore_ont_10004.owl,2530,0,5608,3077,3076,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0267,0.0945,0.0316,0.0958,0.0582,0.0477
ore_ont_4198.owl,41,323,2205,2095,333,1757,5,37,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.024,0.0631999999999999,0.0137,0.1108,0.0524,
