Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Realization,HermiT_Realization,JFact_Realization,Konclude_Realization,Openllet_Realization,Pellet_Realization,KoncludeCLI_Realization,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Realization_LoadingAdded,HermiT_Realization_LoadingAdded,JFact_Realization_LoadingAdded,Konclude_Realization_LoadingAdded,Openllet_Realization_LoadingAdded,Pellet_Realization_LoadingAdded,KoncludeCLI_Realization_LoadingAdded
ore_ont_11978.owl,67,118,727,579,226,299,54,0,81,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0024,0.125,0.074,0.053,0.0872,0.067,0.0722,0.0050999999999999,0.0275,0.01,0.0443999999999999,0.0223,0.0184,0.007499999999999899,0.1525,0.08399999999999999,0.0973999999999999,0.1095,0.0854,0.0722
ore_ont_1172.owl,67,118,727,579,226,299,54,0,81,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0026,0.1398,0.0691,0.0526,0.1055,0.0692,0.0721,0.007,0.0244999999999999,0.0104999999999999,0.0436,0.0218,0.0172,0.009600000000000001,0.16429999999999992,0.0795999999999999,0.09620000000000001,0.1273,0.0864,0.0721
ore_ont_8502.owl,142,392,955,810,417,392,1,0,3,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0047,0.0359,0.1363,0.006,0.0221,0.0138,0.0315,0.0081,0.0288,0.0139,0.049,0.0285,0.0206,0.012799999999999999,0.06470000000000001,0.1502,0.055,0.050600000000000006,0.0344,0.0315
ore_ont_3708.owl,56,16,669,541,365,110,66,5,68,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0023,0.3284,0.064,0.0208,0.052,0.0372,0.0415,0.0065,0.0566,0.0092,0.0466,0.0205,0.0187,0.008799999999999999,0.385,0.0732,0.0674,0.0725,0.0559,0.0415
ore_ont_5033.owl,62,16,684,548,371,110,67,5,70,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0024,0.3036,0.0565,0.0201,0.0397,0.0368999999999999,0.0419,0.006,0.0644,0.0085,0.0443999999999999,0.0220999999999999,0.0198,0.0084,0.368,0.065,0.06449999999999989,0.0617999999999999,0.0566999999999999,0.0419
ore_ont_11416.owl,65,193,863,602,381,184,37,133,63,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,1.6503,0.121,0.0129,0.0486,0.0358,0.0403,0.0101,0.053,0.0121,0.0479,0.0244999999999999,0.0223,0.014599999999999998,1.7033,0.1331,0.0608,0.0730999999999999,0.0581,0.0403
ore_ont_1853.owl,57,16,693,556,377,110,69,7,74,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0026,0.3342,0.0561,0.0207,0.0454,0.0328,0.0426,0.0075,0.0608,0.0084,0.0458,0.0229,0.02,0.0101,0.395,0.0645,0.0665,0.0683,0.0528,0.0426
ore_ont_14388.owl,216,138,1302,896,256,297,343,0,191,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0044,0.2678,0.0888999999999999,0.044,0.1293,0.1148,0.0801,0.0092,0.0443999999999999,0.0113,0.0572,0.0244999999999999,0.0198,0.013600000000000001,0.31219999999999987,0.1001999999999999,0.1012,0.1537999999999999,0.1346,0.0801
ore_ont_13035.owl,222,146,1296,885,311,297,277,0,191,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0066,3.7192,0.1145,0.0467,0.1833,0.1522,0.088,0.0112,0.0494,0.0121,0.0608,0.0272,0.0241,0.0178,3.7685999999999997,0.1266,0.1075,0.2105,0.1763,0.088
ore_ont_2526.owl,65,16,693,554,374,110,67,5,70,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0029,0.2925,0.0591999999999999,0.0194,0.0538,0.0561,0.0254,0.006,0.0593999999999999,0.0086,0.0466,0.0222,0.0221,0.0089,0.3518999999999999,0.0677999999999999,0.066,0.076,0.07819999999999999,0.0254
ore_ont_12721.owl,61,172,766,631,182,388,61,0,74,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0028,0.0791,0.0755,0.0344,0.0498,0.0431999999999999,0.0555,0.0058,0.0243999999999999,0.0091,0.0457,0.0217,0.0188,0.0086,0.1034999999999999,0.0846,0.0801,0.0715,0.0619999999999999,0.0555
ore_ont_5205.owl,374,373,1117,742,369,373,0,1,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0018,0.079,0.0737,0.0081,0.0461,0.04,0.0397,0.0071,0.0452,0.0107,0.0493,0.0276,0.0181,0.0089,0.1242,0.0844,0.05739999999999999,0.0737,0.0581,0.0397
ore_ont_3411.owl,128,244,844,708,197,507,4,3,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3415,0.3565,2.1455,0.0234,1.0721,0.6063000000000001,0.0597,0.0068,0.0475,0.0096,0.0603999999999999,0.0272999999999999,0.0246,0.3483,0.40399999999999997,2.1551,0.0837999999999999,1.0994,0.6309,0.0597
ore_ont_3966.owl,590,0,1390,800,617,182,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0104999999999999,0.1352,0.1862,0.0095,0.0321,0.0213,0.034,0.0094,0.0467,0.0131,0.047,0.0253,0.0234,0.0198999999999999,0.18189999999999998,0.1993,0.0565,0.05739999999999999,0.044700000000000004,0.034
ore_ont_1869.owl,381,373,1126,745,372,373,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0022,0.0859,0.0655,0.0079,0.0445,0.0273,0.0395,0.0064,0.0322,0.0127,0.0478,0.0254,0.0191,0.0086,0.11810000000000001,0.0782,0.0557,0.06989999999999999,0.0464,0.0395
ore_ont_6615.owl,66,16,711,567,383,110,73,5,74,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0024,0.3514,0.063,0.0215,0.0642,0.053,0.0259,0.0069,0.0617,0.0087,0.0498,0.0217,0.0203,0.0093,0.41309999999999997,0.0717,0.0713,0.08589999999999999,0.0733,0.0259
ore_ont_2608.owl,453,212,1331,877,665,212,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0087999999999999,0.1082,0.1115,0.0082,0.0939,0.0813,0.0404,0.0077,0.0417,0.0116,0.0519,0.0277,0.023,0.0164999999999999,0.1499,0.1231,0.0601,0.1216,0.1043,0.0404
ore_ont_16481.owl,77,161,747,657,211,437,9,1,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.8061,9.1106,,0.1475,3.5412,,0.2064,0.006,0.0512,0.0091,0.0807,0.0248,,1.8121,9.1618,,0.2282,3.566,,0.2064
ore_ont_14883.owl,125,23,742,562,393,114,55,0,56,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0071,0.8339,0.1143,0.0372,,,0.0648,0.0062,0.045,0.009,0.0496,0.0229,0.0204,0.0133,0.8789,0.12329999999999999,0.08679999999999999,,,0.0648
ore_ont_4875.owl,464,0,1251,785,506,279,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0167,0.0662,0.2451,0.0084,0.019,0.0105,0.0329,0.0115,0.0347,0.0146,0.0521,0.0223,0.0179,0.0282,0.10089999999999999,0.2597,0.0605,0.0413,0.0284,0.0329
ore_ont_8460.owl,128,23,752,567,401,110,56,0,58,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0049,0.8922,0.1056,0.0393,,,0.0679,0.0069,0.0409,0.0103,0.0484,0.0249,0.0232,0.0118,0.9331,0.1159,0.0877,,,0.0679
ore_ont_2744.owl,289,29,1052,689,548,134,7,30,45,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0039,1.0139,0.1081,0.0137,0.0923,,0.0406,0.0076,0.0568,0.0114,0.0512,0.0284,,0.0115,1.0707,0.1195,0.0649,0.1207,,0.0406
ore_ont_1784.owl,194,23,859,607,452,101,54,0,59,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,1.0461,0.0814,0.0318,0.3871,0.3151,0.0575,0.0057,0.0447,0.01,0.0478,0.0247,0.0227,0.0102,1.0908,0.0914,0.0796,0.4118,0.3378,0.0575
ore_ont_4315.owl,162,98,995,646,322,163,161,0,187,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0026,0.0846,0.0954,0.0363,0.1908,0.142,0.0586,0.0077,0.0302,0.0114,0.0448999999999999,0.0223999999999999,0.0191,0.0103,0.1148,0.1068,0.0811999999999999,0.2131999999999999,0.1611,0.0586
ore_ont_10314.owl,98,478,1045,767,289,478,0,0,180,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.003,0.0767,0.1287,0.0345,0.1425,0.1505,0.0622,0.0087,0.0277,0.0136,0.0466,0.0299,0.0232,0.011699999999999999,0.1044,0.1423,0.0811,0.1724,0.1737,0.0622
ore_ont_1537.owl,643,194,1522,879,685,194,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0037,0.0834999999999999,0.1091,0.0098,0.0315,0.026,0.036,0.0087,0.0407,0.0135,0.0504,0.0254,0.0218,0.0124,0.1241999999999999,0.1226,0.060200000000000004,0.0569,0.047799999999999995,0.036
ore_ont_15652.owl,62,197,824,714,492,221,1,37,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0021,0.0244999999999999,0.0679,0.0066,0.0339,0.0281,0.0308,0.0059,0.0438,0.0095,0.0467,0.0266999999999999,0.026,0.008,0.0682999999999999,0.0774,0.0533,0.060599999999999904,0.054099999999999995,0.0308
ore_ont_7342.owl,88,88,839,749,101,647,1,1,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0275,0.2447,0.198,0.0056,0.1193,,0.0373,0.0062,0.0387,0.0083,0.0556,0.0241,,0.0337,0.2834,0.2063,0.0612,0.1434,,0.0373
ore_ont_3259.owl,180,119,1141,757,358,220,179,0,204,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0036,0.1058,0.1066,0.0415,0.2213,0.1982,0.0648,0.0089,0.038,0.0112,0.0464,0.0249,0.0188,0.0125,0.1438,0.1178,0.0879,0.2462,0.217,0.0648
ore_ont_6258.owl,215,23,956,678,517,101,60,0,64,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,1.2233,0.0867,0.0385,0.5217,0.4038,0.0636,0.0078,0.0453,0.0099,0.0519,0.0242,0.0225,0.012299999999999998,1.2686,0.0966,0.09040000000000001,0.5459,0.4263,0.0636
ore_ont_2556.owl,181,92,1088,703,360,163,180,0,204,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0031,0.099,0.111,0.0393,0.2217,0.182,0.0644,0.0092,0.0356,0.01,0.0455999999999999,0.0202,0.0207,0.0123,0.1346,0.121,0.08489999999999989,0.2419,0.2027,0.0644
ore_ont_5014.owl,20,83,1026,917,255,643,19,78,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0033,,,,,,0.0443,0.0071,0.0393,0.0097,0.0601,0.0294,,0.0104,,,,,,0.0443
ore_ont_5216.owl,718,1,1791,1072,725,346,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0027,0.1847,0.1244,0.0096,0.0237,0.0197,0.0372,0.009,0.039,0.0158,0.0545,0.0263,0.0256,0.011699999999999999,0.2237,0.1402,0.0641,0.05,0.0453,0.0372
ore_ont_6272.owl,77,161,747,657,211,437,9,1,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.0327,9.8422,,0.1504,1.9616,,0.2131,0.0062,0.0538,0.0097,0.0837,0.0260999999999999,,2.0389000000000004,9.896,,0.2341,1.9876999999999998,,0.2131
ore_ont_1705.owl,39,297,952,908,116,792,0,0,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0028,0.0282,0.0626,0.0063,0.0291,0.0211,0.0398,0.0063,0.026,0.0102,0.0606,0.0232,0.0203,0.0091,0.0542,0.0728,0.0669,0.0523,0.0414,0.0398
ore_ont_13762.owl,12,115,610,521,84,382,55,0,79,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0014,0.147,0.0631,0.0150999999999999,0.0263,0.0220999999999999,0.0387,0.0065,0.0284,0.0083,0.0446,0.02,0.0164,0.007899999999999999,0.1754,0.0714,0.0596999999999999,0.0463,0.0384999999999999,0.0387
ore_ont_934.owl,109,147,1099,909,490,376,43,25,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,69.4365,,565.3359,0.5438,56.4467,57.4834,0.7731,0.0088,0.0516999999999999,0.0115,0.3115,0.0284999999999999,0.0259,69.44529999999999,,565.3474,0.8553,56.4752,57.5093,0.7731
ore_ont_586.owl,20,139,765,692,192,500,0,34,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.003,0.0392,0.1110999999999999,0.0126,0.0417,,0.0521,0.0082,0.0451,0.0092,0.0625,0.0281999999999999,,0.011200000000000002,0.0843,0.1202999999999999,0.0751,0.0698999999999999,,0.0521
ore_ont_6720.owl,313,979,1635,1322,323,999,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,,,,,,,0.1093,0.0086,0.0354,0.0155,0.0626,0.0396,0.0316,,,,,,,0.1093
ore_ont_10320.owl,323,103,1195,803,457,315,31,22,48,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043,1.3451,0.1083,0.0153,0.0767,,0.0478,0.01,0.0576,0.0122999999999999,0.0581,0.032,,0.0143,1.4027,0.12059999999999989,0.07339999999999999,0.1087,,0.0478
ore_ont_6983.owl,323,103,1196,804,458,315,31,22,48,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.004,1.375,0.1131,0.0159,0.0873,,0.048,0.0081,0.0589,0.0144,0.0534,0.0299,,0.0121,1.4339,0.1275,0.0693,0.1172,,0.048
ore_ont_11016.owl,68,109,757,650,227,415,8,10,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0366,0.2334,,0.0107,0.0945,0.0612,0.0477,0.006,0.0496,0.0098,0.0608999999999999,0.0249,0.0231,0.0426,0.283,,0.0715999999999999,0.1194,0.0843,0.0477
ore_ont_15682.owl,178,138,896,677,347,321,9,7,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,,3.7205,2.3898,,2.0151,,0.144,,0.0529,0.0213,,0.0329,,,3.7734,2.4111000000000002,,2.048,,0.144
ore_ont_11577.owl,268,197,1468,1111,914,197,0,0,89,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0019,0.0646,0.1249,0.0201,0.0895,0.0574,0.0428,0.0096,0.0405,0.0121999999999999,0.0506,0.0248,0.0203,0.0115,0.1051,0.1370999999999999,0.0707,0.1143,0.07769999999999999,0.0428
ore_ont_8948.owl,342,103,1284,851,480,315,56,22,70,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0046,1.4477,0.1130999999999999,0.0219,0.0835,,0.056,0.0115,0.0535999999999999,0.0116,0.0542,0.0289,,0.0161,1.5012999999999999,0.1246999999999999,0.0761,0.1124,,0.056
ore_ont_16191.owl,362,103,1282,847,501,315,31,22,52,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0042,1.4682,0.1064,0.0166,0.0867,,0.0494,0.0082,0.0513,0.0121,0.0556999999999999,0.0294,,0.012400000000000001,1.5194999999999999,0.1185,0.0722999999999999,0.1161,,0.0494
ore_ont_16115.owl,677,157,1507,830,673,157,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0019,0.0962,0.0714,0.0093,0.0496,0.0378,0.0413,0.0062,0.0379,0.0133,0.0514,0.0281,0.0219,0.0081,0.1341,0.0847,0.060700000000000004,0.07769999999999999,0.0597,0.0413
ore_ont_5564.owl,371,103,1313,870,524,315,31,22,51,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,1.5034,0.1279,0.0185,0.0721,,0.0503,0.0115,0.0555,0.012,0.0579,0.0362,,0.0163,1.5589000000000002,0.13990000000000002,0.0764,0.10830000000000001,,0.0503
ore_ont_8355.owl,68,189,1015,864,234,562,68,0,83,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0032,0.1125,0.0817,0.0511,0.0764,0.0698,0.0767,0.0079,0.0261,0.0110999999999999,0.0533,0.023,0.0236,0.0111,0.1386,0.0927999999999999,0.10439999999999999,0.09939999999999999,0.0934,0.0767
ore_ont_11694.owl,203,282,1233,987,205,756,26,0,45,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0028,0.4529,0.0970999999999999,0.0132,0.045,0.0431999999999999,0.0545,0.0068,0.0329,0.0113,0.0686,0.0271,0.0247,0.0096,0.4858,0.1083999999999999,0.0818,0.0721,0.0678999999999999,0.0545
ore_ont_155.owl,379,82,1243,738,580,121,37,0,128,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0066,0.2143,0.1412,0.0255,0.1334,0.1066,0.056,0.0085,0.0369,0.0124999999999999,0.0513,0.0282,0.0216,0.0151,0.2512,0.1536999999999999,0.0768,0.1616,0.1282,0.056
ore_ont_3726.owl,179,222,1139,925,206,704,11,16,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.003,,0.0957,,0.038,,0.0273,0.0073,,0.0105,0.1576,0.0309,,0.0103,,0.10619999999999999,,0.0689,,0.0273
ore_ont_7278.owl,179,222,1139,925,206,704,11,16,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.003,,0.1032999999999999,0.0106,0.0447,,0.027,0.0072,,0.0121,0.1476,0.0322,,0.0102,,0.1153999999999999,0.1582,0.0769,,0.027
ore_ont_2488.owl,434,159,1402,899,534,315,50,0,71,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0072,1.0929,0.1535,0.0166,0.1221,0.0922,0.051,0.0096,0.0404,0.0117,0.0578,0.0274,0.0224,0.0168,1.1333,0.16519999999999999,0.0744,0.1495,0.11460000000000001,0.051
ore_ont_3566.owl,170,185,913,722,169,523,30,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0028,0.469,0.075,0.009,0.0569,,0.0382,0.006,0.04,0.0109,0.0511,0.0258,,0.0088,0.509,0.0859,0.0601,0.0827,,0.0382
ore_ont_1958.owl,652,179,1692,1022,818,189,15,1,19,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.064,1.5455,0.6705,0.1006,0.5483,0.3877,0.1384,0.0127,0.0709,0.0161,0.0696,0.0329,0.0306,0.0767,1.6164,0.6866,0.1702,0.5812,0.4183,0.1384
ore_ont_10230.owl,24,162,907,819,233,586,0,38,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0032,0.0557,0.1449,0.0203,0.0555,,0.0614,0.0079,0.0454999999999999,0.0102,0.0709,0.0288,,0.0111,0.1011999999999999,0.15510000000000002,0.0912,0.0843,,0.0614
ore_ont_15753.owl,55,41,543,430,195,140,0,40,19,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0012,,0.0701,0.0079,,,0.0216,0.0173,,0.0081,0.0533999999999999,0.0283999999999999,,0.0185,,0.07819999999999999,0.061299999999999896,,,0.0216
ore_ont_13898.owl,434,103,1440,934,588,315,31,22,51,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,1.609,0.114,0.0173,0.0864,,0.0517,0.0102,0.0549999999999999,0.0147,0.0582,0.0369,,0.014700000000000001,1.664,0.1287,0.0755,0.1233,,0.0517
ore_ont_6857.owl,422,103,1456,944,587,315,42,27,64,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0047,1.6816,0.1425,0.0234,0.1143,,0.0577,0.0121,0.0574,0.0145,0.0592,0.0339,,0.0168,1.7389999999999999,0.157,0.0826,0.1482,,0.0577
ore_ont_12932.owl,270,1224,1745,1475,251,1224,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0039,0.0755,0.0989999999999999,0.0072,0.0491,0.0363,0.0575,0.0087,0.0363,0.0184,0.0683,0.0372,0.0277,0.0126,0.1118,0.1173999999999999,0.0755,0.08629999999999999,0.064,0.0575
ore_ont_4983.owl,485,159,1518,961,595,315,51,0,74,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0073,1.1817,0.1653,0.0196,0.1221,0.109,0.0531,0.011,0.0411,0.0131,0.0593,0.027,0.0255,0.0183,1.2227999999999999,0.1784,0.0789,0.1491,0.1345,0.0531
ore_ont_13954.owl,138,206,975,821,384,429,8,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.5909,21.5194,,0.2863,2.0999,,0.3485,0.0069,0.0559,0.0125,0.0925,0.0281,,2.5978,21.575300000000002,,0.3788,2.1279999999999997,,0.3485
ore_ont_3010.owl,138,206,1031,877,386,482,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.1201,19.9217,,0.3318,2.4769,,0.3822,0.0075,0.063,0.0112,0.0966,0.0271,,3.1275999999999997,19.9847,,0.4284,2.504,,0.3822
ore_ont_1931.owl,124,78,1048,828,534,281,13,22,75,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0035,0.0982,0.1163,0.033,0.119,,0.0643,0.0092,0.0582,0.0121999999999999,0.0631,0.0295,,0.0127,0.15639999999999998,0.1284999999999999,0.0961,0.1485,,0.0643
ore_ont_15413.owl,463,103,1589,1017,642,315,60,27,83,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.006,1.7944,0.1499,0.026,0.131,,0.0615,0.0101,0.0664,0.0135,0.0631,0.0322,,0.0161,1.8608,0.16340000000000002,0.0891,0.1632,,0.0615
ore_ont_5324.owl,504,0,2448,1944,516,1428,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0051,0.0746,0.2085,0.0083,0.018,0.0091,0.0455,0.0129,0.0375,0.0203999999999999,0.0757,0.0231,0.0222,0.018000000000000002,0.1121,0.22889999999999988,0.084,0.0411,0.0313,0.0455
ore_ont_6278.owl,451,103,1587,1016,629,315,72,27,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,2.0457,0.144,0.0254,0.1564,,0.0602,0.0104,0.0661,0.0136999999999999,0.0621,0.0353,,0.016,2.1118,0.1576999999999999,0.0875,0.1917,,0.0602
ore_ont_14981.owl,47,651,1509,1436,107,1315,14,6,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,1.3276,0.1812,0.0098999999999999,0.0407,0.0435,0.0643,0.0075,0.0458,0.0128,0.0825,0.0344,0.0343,0.0129,1.3734,0.194,0.0923999999999999,0.0751,0.0778,0.0643
ore_ont_5834.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.7594,19.9054,,0.2947,3.8512,,0.3442,0.0078,0.0591,0.0138,0.1018,0.0322,,2.7672,19.9645,,0.3965,3.8834,,0.3442
ore_ont_850.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.7753,20.4261,,0.2928,2.5278,,0.3419,0.0084,0.0606,0.0113,0.0982,0.0294,,2.7837,20.486700000000003,,0.391,2.5572,,0.3419
ore_ont_2826.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.7621,20.3299,,0.2949,2.6131,,0.3534,0.0097,0.0625,0.0119,0.0984,0.0262,,2.7718000000000003,20.3924,,0.3933,2.6393000000000004,,0.3534
ore_ont_10702.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.4906,19.1647,77.7046,0.2949,3.335,,0.3685,0.008,0.0578999999999999,0.0122,0.0994,0.0272,,2.4986,19.2226,77.7168,0.3943,3.3622,,0.3685
ore_ont_3156.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.5062,20.0692,30.6093,0.2881,3.206,,0.3579,0.0078,0.0603999999999999,0.0118999999999999,0.0986,0.0289999999999999,,2.5140000000000002,20.1296,30.6212,0.38670000000000004,3.235,,0.3579
ore_ont_8042.owl,138,206,1043,889,386,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.7521,20.3452,,0.2955,3.3656,,0.354,0.0083,0.0597,0.0119999999999999,0.0987,0.0287,,2.7604,20.404899999999998,,0.3942,3.3943000000000003,,0.354
ore_ont_8429.owl,852,67,2140,1237,1054,136,47,6,46,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0086,0.1951999999999999,0.2192,0.0258,0.1281,0.1109,0.064,0.0144,0.0593999999999999,0.016,0.0646,0.0375,0.0336,0.023,0.2545999999999998,0.23520000000000002,0.09040000000000001,0.1656,0.1445,0.064
ore_ont_4469.owl,131,89,1256,960,736,107,117,26,140,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0053,2.3065,0.121,0.0559,0.2938,0.1969,0.0848,0.0089,0.0728,0.0107999999999999,0.0598,0.0252,0.0291,0.0142,2.3793,0.1317999999999999,0.1157,0.319,0.22599999999999998,0.0848
ore_ont_12084.owl,484,103,1659,1084,727,315,42,27,65,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0057,1.7219,0.15,0.02,0.1347,,0.0564,0.0125,0.0605,0.0138,0.066,0.0406,,0.0182,1.7824,0.1638,0.08600000000000001,0.17529999999999998,,0.0564
ore_ont_16425.owl,368,245,1304,936,361,575,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0029,0.0452,0.1134,0.0079,0.0498,0.032,0.0379,0.0091,0.0289999999999999,0.0141999999999999,0.0532,0.0265,0.0293,0.012,0.0741999999999999,0.1275999999999999,0.0611,0.07629999999999999,0.0613,0.0379
ore_ont_8280.owl,85,171,978,864,111,733,12,6,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0286,,,0.0093,0.0950999999999999,0.0326999999999999,0.0314,,,,,,,0.0286
ore_ont_4400.owl,575,602,1909,1334,732,602,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0028,0.0886,0.1461,0.0096,0.0343,0.0326,0.0441,0.008,0.0441,0.0161,0.06,0.0331,0.032,0.0108,0.13269999999999998,0.1622,0.0696,0.06739999999999999,0.06459999999999999,0.0441
ore_ont_5539.owl,85,171,981,865,114,733,12,6,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0286,,,0.0098,0.0932,0.0346,0.0333,,,,,,,0.0286
ore_ont_10906.owl,86,171,988,869,113,733,12,6,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0283,,,0.01,0.0973,0.0337,0.0333,,,,,,,0.0283
ore_ont_1397.owl,137,206,1037,885,383,494,8,1,15,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.2399,19.0152,,0.2903,4.196,,0.3566,0.0081,0.0606,0.0107999999999999,0.0956,0.0338,,2.248,19.0758,,0.3859,4.2298,,0.3566
ore_ont_8786.owl,137,206,1039,886,383,494,9,1,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.2398,20.4464,,0.2784999999999999,2.9795,,0.3535,0.0066999999999999,0.0593,0.0116,0.0977,0.0293,,2.2464999999999997,20.5057,,0.3761999999999999,3.0088,,0.3535
