Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Consistency,HermiT_Consistency,JFact_Consistency,Konclude_Consistency,Openllet_Consistency,Pellet_Consistency,KoncludeCLI_Consistency,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Consistency_LoadingAdded,HermiT_Consistency_LoadingAdded,JFact_Consistency_LoadingAdded,Konclude_Consistency_LoadingAdded,Openllet_Consistency_LoadingAdded,Pellet_Consistency_LoadingAdded,KoncludeCLI_Consistency_LoadingAdded
ore_ont_14341.owl,178,42,715,465,233,126,106,0,73,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.001,0.0027,0.0364,0.002,0.016,0.0176,0.0158,0.0056,0.0322999999999999,0.0097,0.042,0.0196,0.0177,0.0066,0.0349999999999999,0.0461,0.044000000000000004,0.0356,0.0353,0.0158
ore_ont_5932.owl,200,105,719,492,191,279,22,0,29,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0015,0.0039,0.0313,0.0023,0.0076999999999999,0.0093,0.0245,0.0069,0.0291,0.009,0.0443,0.0216,0.0193,0.0084,0.033,0.0403,0.0466,0.029299999999999903,0.0286,0.0245
ore_ont_12415.owl,8,71,628,420,180,64,176,0,201,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0023,0.0014999999999999,0.0702,0.002,0.0195,0.0203,0.0154,0.0068,0.0312,0.009,0.0424,0.0211,0.0161,0.0091,0.032699999999999896,0.07919999999999999,0.0444,0.0406,0.0364,0.0154
ore_ont_2237.owl,131,31,703,418,260,28,130,0,154,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0018,0.0007,0.056,0.0022,0.0134,0.0133,0.0154,0.006,0.0307999999999999,0.0086,0.0382,0.0173,0.0145,0.0078,0.0314999999999999,0.0646,0.0404,0.030699999999999998,0.0278,0.0154
ore_ont_4133.owl,290,50,757,456,345,110,1,0,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0012,0.0036,0.0305,0.0023,0.0083,0.0078,0.0226,0.0054,0.0278,0.0091,0.0406,0.0233,0.0171,0.0066,0.0314,0.039599999999999996,0.042899999999999994,0.0316,0.0249,0.0226
ore_ont_13872.owl,159,48,813,522,207,112,203,0,133,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0032,0.0056,0.0627,0.0021,0.0485,0.0722,0.0252,0.0058,0.034,0.0098,0.0475999999999999,0.0207,0.0187,0.009,0.0396,0.07250000000000001,0.0496999999999999,0.0692,0.09090000000000001,0.0252
ore_ont_85.owl,32,56,654,554,246,297,11,45,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.006,0.0726,0.0023,0.0138,,0.0277,,0.0433,0.0093999999999999,0.0532,0.0273,,,0.0493,0.08199999999999989,0.055499999999999994,0.0411,,0.0277
ore_ont_13234.owl,539,0,1094,555,555,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0009,0.0005,0.0165,0.0022,0.0045,0.0045,0.0163,0.0056,0.0307,0.0111,0.0401,0.0214,0.0188,0.0065,0.031200000000000002,0.0276,0.0423,0.0259,0.0233,0.0163
ore_ont_6368.owl,370,0,739,369,369,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0005,0.0006000000000000001,0.0134,0.0023,0.004,0.0034,0.0157,0.0063999999999999,0.0262,0.0086,0.0365,0.02,0.0169,0.006899999999999899,0.0268,0.022,0.0388,0.024,0.0203,0.0157
ore_ont_1034.owl,138,28,738,439,274,28,137,0,161,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0015,0.0009,0.0685,0.0025,0.0118,0.0118,0.0156,0.0052,0.0254,0.009,0.0387,0.0191,0.0133,0.006699999999999999,0.0263,0.0775,0.0412,0.030899999999999997,0.025099999999999997,0.0156
ore_ont_15103.owl,34,56,605,503,195,297,11,45,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0057,0.0643,0.0023,0.0137,,0.0272,,0.0381,0.01,0.0541,0.0243,,,0.043800000000000006,0.07429999999999999,0.056400000000000006,0.038,,0.0272
ore_ont_16730.owl,512,0,1079,567,567,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.001,0.00030000000000000003,0.0158,0.0021,0.0042,0.0041,0.0162,0.0065,0.0289999999999999,0.0096,0.0392,0.0207,0.0188,0.0075,0.029299999999999903,0.0254,0.041299999999999996,0.0249,0.0229,0.0162
ore_ont_3884.owl,183,91,681,460,236,211,13,0,40,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0014,0.0054,0.0418,0.0023,0.0205,0.0174999999999999,0.0242,0.0049,0.031,0.0095,0.045,0.0209,0.0171,0.0063,0.0364,0.0513,0.047299999999999995,0.0414,0.0345999999999999,0.0242
ore_ont_6981.owl,228,0,765,459,364,0,95,6,73,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0022,0.0004,0.0297,0.0022,0.0094,0.0094,0.0203,0.0075,0.0425,0.0095,0.0385,0.0193,0.016,0.0097,0.0429,0.0392,0.0407,0.028700000000000003,0.0254,0.0203
ore_ont_13704.owl,17,46,358,301,116,183,2,15,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,0.004,0.0436,0.0029,0.0102,,0.0217,0.0049,0.0305,0.0076,0.0409,0.0179,,0.0058,0.0345,0.0512,0.0438,0.0281,,0.0217
ore_ont_13833.owl,311,0,1071,757,347,410,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0019,0.0022,0.0254,0.0026,0.0049,0.0039,0.0168,0.008,0.0266,0.0146,0.0467,0.0189,0.0166,0.0099,0.0288,0.04,0.0493,0.0238,0.0205,0.0168
ore_ont_15514.owl,194,50,613,393,247,132,14,0,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0023,0.01,0.0619,0.0023,10.8077,0.1586,0.0257,0.0056,0.0383,0.0097,0.0452,0.0222,0.0201,0.0079,0.0483,0.0716,0.0475,10.8299,0.1787,0.0257
ore_ont_2066.owl,339,49,822,471,387,84,0,0,12,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0013,0.0024,0.0287,0.0023,0.0068,0.0067,0.0225,0.0066,0.0297999999999999,0.0099,0.0406,0.0204,0.0161,0.0079,0.0321999999999999,0.0386,0.042899999999999994,0.027200000000000002,0.0228,0.0225
ore_ont_9695.owl,418,0,667,244,244,0,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0015,0.0007,0.0226,0.0022,0.0076,0.008,0.0162,0.0063,0.0471,0.0101999999999999,0.0415,0.0234,0.0191,0.0078,0.0478,0.0327999999999999,0.0437,0.031,0.0271,0.0162
ore_ont_5604.owl,322,0,825,486,479,0,7,6,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0013,0.0007,0.0273,0.002,0.0069,0.0060999999999999,0.0213,0.0068,0.042,0.0103,0.041,0.0216999999999999,0.0172,0.0081,0.0427,0.0376,0.043000000000000003,0.0285999999999999,0.0232999999999999,0.0213
ore_ont_1823.owl,55,157,842,638,176,316,146,97,53,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.004,0.0048,0.0712,0.0026,0.015,0.0154999999999999,0.0357,0.0086,0.0514,0.0111,0.0591,0.0233,0.0171,0.0126,0.0562,0.0823,0.0617,0.0383,0.0325999999999999,0.0357
ore_ont_13584.owl,118,117,1061,825,257,393,175,23,96,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043,0.051,0.0547,0.0035,0.0489,0.042,0.0337,0.0095,0.0718,0.0099999999999999,0.0607,0.0263,0.022,0.0138,0.12279999999999999,0.0646999999999999,0.0642,0.0752,0.064,0.0337
ore_ont_3780.owl,648,0,1308,659,659,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0012,0.0005,0.0187,0.0022,0.0044,0.0044,0.0169,0.0069,0.0349,0.0114,0.0415,0.0246999999999999,0.0182,0.0081,0.0354,0.030100000000000002,0.0437,0.0290999999999999,0.022600000000000002,0.0169
ore_ont_13097.owl,159,6,820,478,316,4,158,0,183,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0026,0.0006999999999999999,0.0542,0.0023,0.0131,0.0132,0.0161,0.0072,0.03,0.01,0.0409,0.0189,0.0146,0.0098,0.030699999999999998,0.0642,0.0432,0.032,0.0278,0.0161
ore_ont_15291.owl,224,66,868,569,270,180,119,9,67,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0018,0.0050999999999999,0.0451,0.0026,0.1502,,0.0263,0.007,0.0607,0.0109,0.0518,0.0242,,0.0088,0.0657999999999999,0.056,0.0544,0.1744,,0.0263
ore_ont_5204.owl,71,88,481,364,163,163,38,3,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0013,0.0091,0.0352,0.0025,0.0124999999999999,0.0119,0.0236,0.0048,0.0462,0.0091,0.0431,0.0218,0.0163,0.0060999999999999995,0.0553,0.044300000000000006,0.0456,0.0342999999999999,0.0282,0.0236
ore_ont_8578.owl,224,66,868,569,270,180,119,9,67,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0018,0.0049,0.0446,0.0024,0.11,,0.0255,0.0060999999999999,0.0635,0.0106,0.046,0.0243,,0.0078999999999999,0.0684,0.0552,0.0484,0.1343,,0.0255
ore_ont_8462.owl,140,12,730,425,278,8,139,0,165,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0019,0.0007,0.0714,0.002,0.0135,0.0113,0.0159,0.0051,0.0283,0.0099,0.0401,0.0185,0.0126,0.007,0.028999999999999998,0.08130000000000001,0.0421,0.032,0.023899999999999998,0.0159
ore_ont_10009.owl,36,56,635,530,221,298,11,46,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0066,0.0804,0.0024,0.0136,,0.028,,0.0436999999999999,0.0103,0.0509,0.0266,,,0.0502999999999999,0.0907,0.0533,0.0402,,0.028
ore_ont_568.owl,254,158,829,535,333,200,2,0,42,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0022,0.0039,0.0548,0.0024,0.0198,0.0219,0.0274,0.0071,0.0282,0.0109,0.0489,0.0242,0.019,0.009300000000000001,0.0321,0.06570000000000001,0.0513,0.044,0.0409,0.0274
ore_ont_15058.owl,27,48,552,447,272,105,70,38,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0037,0.0084,0.0585,0.0021,0.015,0.0141999999999999,0.0227,0.0048,0.0497,0.0084,0.0422,0.0198,0.0175,0.0085,0.0581,0.0669,0.0443,0.0348,0.0316999999999999,0.0227
ore_ont_12253.owl,75,15,571,410,322,16,72,1,86,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0017,0.0045,0.0442,0.0022,0.0124999999999999,0.0139,0.0204,0.007,0.0441,0.0092,0.0378,0.0188,0.0174,0.0087,0.0486,0.0534,0.04,0.0312999999999999,0.031299999999999994,0.0204
ore_ont_4719.owl,104,160,805,593,347,194,52,56,53,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,0.0021,0.0785,0.0023,0.0169,0.0135,0.0248,0.0096,0.0477,0.0103,0.046,0.024,0.02,0.014099999999999998,0.0498,0.0888,0.048299999999999996,0.0409,0.0335,0.0248
ore_ont_3022.owl,36,56,635,530,221,298,11,46,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0071,0.0723,0.0025,0.0133,,0.0279,,0.0418999999999999,0.0112,0.0507,0.0267,,,0.048999999999999905,0.0835,0.053200000000000004,0.04,,0.0279
ore_ont_2678.owl,36,56,635,530,221,298,11,46,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0066,0.0683,0.0022,0.0150999999999999,,0.0278,,0.0421,0.0102,0.0535,0.0275,,,0.0487,0.0785,0.0557,0.0425999999999999,,0.0278
ore_ont_12369.owl,36,56,634,530,221,298,11,46,23,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0072,0.0792,0.0019,0.0129,,0.028,,0.0462,0.0098,0.0499999999999999,0.0295,,,0.053399999999999996,0.08900000000000001,0.0518999999999999,0.0424,,0.028
ore_ont_16501.owl,193,0,747,551,548,0,3,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0016,0.0006000000000000001,0.0357,0.0023,0.0053,0.0047,0.0162,0.0061,0.0291,0.0089,0.0438,0.019,0.0167,0.0077,0.0297,0.0446,0.0461,0.0243,0.0214,0.0162
ore_ont_703.owl,505,0,1042,536,535,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0013,0.0019,0.0195,0.0022,0.0068,0.0083,0.0224,0.0069,0.0401,0.0102,0.04,0.0225,0.0223,0.008199999999999999,0.041999999999999996,0.0297,0.0422,0.0293,0.030600000000000002,0.0224
ore_ont_5509.owl,311,417,1029,718,301,417,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0017,0.0024,0.0221,0.0021,0.0068,0.0084,0.017,0.0072999999999999,0.027,0.0102,0.0427,0.0253,0.0222,0.0089999999999999,0.0294,0.0323,0.0448,0.0321,0.030600000000000002,0.017
ore_ont_12379.owl,193,0,749,551,548,0,3,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0013,0.0006000000000000001,0.0284,0.0021,0.0048,0.0045,0.0162,0.0062,0.0307,0.008,0.0419,0.02,0.0155,0.0075,0.0313,0.0364,0.044,0.0248,0.02,0.0162
ore_ont_165.owl,176,0,562,358,320,0,38,0,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0005,0.0024999999999999,0.0225,0.002,0.0085,0.0084,0.0155,0.0057,0.0451,0.0081,0.0351,0.0198,0.0159,0.006200000000000001,0.0475999999999999,0.0306,0.0371,0.028300000000000002,0.024300000000000002,0.0155
ore_ont_6889.owl,500,0,999,499,499,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0009,0.0005,0.0138,0.0022,0.0043,0.004,0.0166,0.0053999999999999,0.0289,0.0095,0.0371,0.0221,0.0163,0.006299999999999899,0.0294,0.0233,0.0393,0.0264,0.0203,0.0166
ore_ont_16321.owl,41,30,606,496,333,158,5,37,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0019,0.0039,0.0621,0.0019,0.0110999999999999,,0.0231,0.0072,0.0404,0.0091,0.0435,0.0232,,0.0091,0.0443,0.0712,0.045399999999999996,0.0342999999999999,,0.0231
ore_ont_11371.owl,118,0,710,478,424,0,54,2,113,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0013,0.00030000000000000003,0.0453,0.0022,0.0133,0.0121999999999999,0.021,0.0057,0.0455,0.0101,0.0388,0.0224,0.0152,0.007,0.0458,0.0554,0.041,0.035699999999999996,0.0273999999999999,0.021
ore_ont_5184.owl,162,15,705,487,341,93,53,0,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0015,0.0066,0.0388,0.002,0.0125,0.0164,0.0226,0.0059,0.0352,0.0085,0.0416,0.0237,0.0204,0.0074,0.041800000000000004,0.0473,0.0436,0.036199999999999996,0.0368,0.0226
ore_ont_7988.owl,41,49,663,553,333,215,5,37,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0024,0.0049,0.0834,0.0021,0.0152,,0.0278,0.0073999999999999,0.043,0.0088,0.0494,0.028,,0.009799999999999899,0.0479,0.0922,0.0515,0.0432,,0.0278
ore_ont_3832.owl,564,0,1197,633,633,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0012,0.0006000000000000001,0.017,0.002,0.0043,0.0041,0.0174,0.0074,0.0342,0.0109,0.041,0.022,0.0171,0.0086,0.034800000000000005,0.0279,0.043000000000000003,0.026299999999999997,0.0212,0.0174
ore_ont_15010.owl,178,0,706,519,339,180,0,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0068,0.0013,0.0658,0.0021,0.016,0.0118,0.0172,0.0064,0.044,0.0099,0.0446,0.022,0.0193,0.0132,0.0453,0.0757,0.0467,0.038,0.031100000000000003,0.0172
ore_ont_12112.owl,50,62,452,340,208,121,11,43,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.002,0.0454,0.0022,0.0111,0.0084,0.021,,0.0438,0.0097,0.0388,0.0187,0.0166,,0.0458,0.0551,0.041,0.0298,0.025,0.021
ore_ont_16188.owl,166,41,885,529,330,34,165,0,190,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0027,0.0009,0.0579,0.0021,0.0144999999999999,0.0163,0.017,0.0076,0.0301,0.0104,0.0394,0.02,0.0172,0.0103,0.031,0.0683,0.041499999999999995,0.0344999999999999,0.0335,0.017
ore_ont_8781.owl,151,10,732,476,453,16,7,11,95,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0016,0.0013,0.0505,0.0024,0.0118999999999999,0.0122,0.0215,0.0082,0.0422,0.0095,0.0397,0.0227,0.0177,0.009800000000000001,0.043500000000000004,0.060000000000000005,0.0421,0.0345999999999999,0.029900000000000003,0.0215
ore_ont_13398.owl,136,0,947,808,413,392,3,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0027,0.0022,0.0369,0.0021,0.0056999999999999,0.0055,0.0177,0.0076,0.0288,0.0142999999999999,0.0478,0.0188,0.02,0.0103,0.031,0.0511999999999999,0.0499,0.0244999999999999,0.025500000000000002,0.0177
ore_ont_7011.owl,244,180,859,602,403,190,9,1,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0074,0.0054,0.0937,0.0023,0.0152,0.0139,0.0327,0.007,0.0579,0.0121,0.0546,0.0268,0.0206,0.0144,0.0633,0.1058,0.056900000000000006,0.042,0.0345,0.0327
ore_ont_13772.owl,159,40,858,518,316,44,158,0,181,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0027,0.0008000000000000001,0.0564,0.0019,0.0123,0.0154,0.0168,0.0071,0.0326,0.01,0.0393,0.021,0.0171,0.0098,0.0334,0.0664,0.0412,0.0333,0.0325,0.0168
ore_ont_6417.owl,149,46,820,497,296,53,148,0,174,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.002,0.0012,0.0618,0.0021,0.0124,0.0146,0.0167,0.0054,0.0268,0.0095,0.0384,0.0204,0.0152,0.0074,0.028,0.0713,0.040499999999999994,0.0328,0.0298,0.0167
ore_ont_13100.owl,591,0,1232,641,641,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0008,0.0004000000000000001,0.0173,0.0021,0.0043999999999999,0.0047,0.0175,0.0063,0.0322,0.0117,0.039,0.0258,0.0196,0.0071,0.0326,0.028999999999999998,0.0411,0.0301999999999999,0.0243,0.0175
ore_ont_10431.owl,361,0,750,386,385,0,1,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0008,0.00030000000000000003,0.018,0.0019,0.0044,0.0045,0.0209,0.0049,0.0273,0.0087999999999999,0.0351,0.0233,0.016,0.0057,0.027600000000000003,0.0267999999999999,0.037,0.027700000000000002,0.0205,0.0209
ore_ont_7179.owl,84,57,588,422,226,123,73,19,66,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0023,0.0039,0.0582,0.002,0.0135,0.0133,0.0241,0.006,0.0493999999999999,0.0094,0.0438,0.0249999999999999,0.0219,0.0083,0.0532999999999999,0.06760000000000001,0.0458,0.0384999999999999,0.035199999999999995,0.0241
ore_ont_4918.owl,594,0,1285,689,688,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0012,0.0013,0.0205,0.0018,0.0045,0.0047,0.0179,0.0072,0.0358,0.012,0.0404,0.0228,0.0208,0.0084,0.0371,0.0325,0.0422,0.0273,0.0255,0.0179
ore_ont_16166.owl,503,0,1140,572,529,0,43,0,67,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0015,0.0006000000000000001,0.0333,0.002,0.0108,0.0103,0.0237,0.0061,0.034,0.0107999999999999,0.0415,0.0229,0.019,0.007600000000000001,0.034600000000000006,0.0440999999999999,0.043500000000000004,0.0337,0.0293,0.0237
ore_ont_5966.owl,271,44,646,369,325,44,0,0,7,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0008,0.0012,0.0241,0.0021,0.0057,0.0058,0.0163,0.0074,0.0266,0.0102999999999999,0.0357,0.0197,0.0156,0.0082,0.0278,0.0343999999999999,0.0378,0.0254,0.0214,0.0163
ore_ont_8189.owl,627,0,1264,636,635,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0012,0.0004,0.0182,0.0019,0.0043,0.0041,0.0177,0.007,0.0325,0.0122,0.0423,0.0232,0.0195,0.0082,0.0329,0.030400000000000003,0.044199999999999996,0.027499999999999997,0.0236,0.0177
ore_ont_15596.owl,224,82,951,651,270,262,119,10,67,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0021,0.0088,0.0468,0.0024,0.1297,,0.0282,0.0068,0.0577,0.0109,0.0489,0.0262999999999999,,0.0089,0.0665,0.0577,0.0513,0.15599999999999992,,0.0282
ore_ont_7894.owl,253,0,1242,987,368,619,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0031,0.0029,0.0274,0.0022,0.0042,0.0043,0.0188,0.0077,0.031,0.0146,0.0518,0.0206,0.0179,0.0108,0.0339,0.042,0.054,0.0248,0.022199999999999998,0.0188
ore_ont_1793.owl,497,0,1161,597,554,0,43,4,64,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0013,0.0004,0.0315,0.0021,0.0096,0.0094,0.0178,0.0078,0.0453,0.0119,0.0398,0.0241,0.0205,0.0091,0.0457,0.0434,0.0419,0.0337,0.029900000000000003,0.0178
ore_ont_231.owl,168,32,884,524,334,23,167,0,192,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0017,0.001,0.0554,0.0022,0.0132,0.0119999999999999,0.017,0.0062,0.0335,0.0094,0.0390999999999999,0.0205,0.0135,0.007899999999999999,0.0345,0.0648,0.0412999999999999,0.0337,0.025499999999999898,0.017
ore_ont_8975.owl,224,82,951,651,270,262,119,10,67,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0021,0.0081999999999999,0.0435,0.0021,0.146,,0.028,0.0076,0.0544,0.0101999999999999,0.0478,0.0257999999999999,,0.0097,0.06259999999999989,0.0536999999999999,0.0499,0.1717999999999999,,0.028
ore_ont_10571.owl,224,82,951,651,270,262,119,10,67,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0021,0.0077,0.0473,0.0021,0.1347,,0.0281,0.0107,0.0574,0.0099999999999999,0.0521,0.0246,,0.012799999999999999,0.0651,0.0572999999999999,0.0542,0.1593,,0.0281
ore_ont_14185.owl,340,482,1152,812,330,482,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0016,0.0024,0.0216,0.0024,0.0085,0.0075,0.0178,0.0075,0.0307,0.0127,0.0467,0.0257,0.0214,0.0091,0.033100000000000004,0.0343,0.0491,0.0342,0.0289,0.0178
ore_ont_7730.owl,90,75,657,479,334,76,69,10,79,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0017,0.0106,0.0492,0.0022,0.0161,0.0147,0.0221,0.0062,0.0534,0.0089,0.0422,0.0214,0.0161,0.007899999999999999,0.064,0.0581,0.0444,0.0375,0.0308,0.0221
ore_ont_15231.owl,142,0,1057,913,375,537,1,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0023,0.0023,0.0342,0.0021,0.0048,0.0041,0.0186,0.0072,0.0249,0.015,0.0509,0.0188,0.0167,0.0095,0.0272,0.0492,0.053,0.0236,0.0208,0.0186
ore_ont_9690.owl,85,204,875,691,228,448,15,29,71,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0015,0.0036,0.0617,0.0023,0.0119,0.0124,0.0276,0.0066,0.04,0.0094,0.0471,0.0229,0.0219,0.0081,0.0436,0.0711,0.0494,0.0348,0.0343,0.0276
ore_ont_8362.owl,26,100,713,627,170,445,12,23,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0111,0.0065,0.1353,0.0023,0.0114,,0.0283,0.0072,0.0413,0.0094,0.0626,0.0249,,0.0183,0.0478,0.1447,0.0649,0.0363,,0.0283
ore_ont_12566.owl,170,75,904,605,463,108,34,24,106,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.002,0.0033,0.07,0.0021,0.0136999999999999,,0.0258,0.0078,0.0499,0.0112,0.0448999999999999,0.0251,,0.0098,0.0532,0.08120000000000001,0.046999999999999896,0.038799999999999904,,0.0258
ore_ont_2303.owl,142,0,1061,917,379,537,1,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0019,0.0023,0.0342,0.0022,0.0043999999999999,0.0045,0.0186,0.0059,0.0261,0.0121,0.0515,0.0186999999999999,0.0195,0.0078,0.0284,0.0463,0.0537,0.0230999999999998,0.024,0.0186
ore_ont_13805.owl,75,161,674,587,163,416,8,1,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.01,0.0769,0.0023,0.0186,,0.0389,0.0067,0.0507,0.0091,0.0613999999999999,0.0236,,0.0117,0.060700000000000004,0.086,0.0636999999999999,0.0422,,0.0389
ore_ont_1494.owl,644,0,1305,659,658,0,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0012,0.0004000000000000001,0.0181,0.0022,0.0046,0.0043,0.0179,0.0066,0.0326,0.0107999999999999,0.04,0.0229999999999999,0.0186,0.0078,0.032999999999999995,0.0288999999999999,0.0422,0.0275999999999999,0.022899999999999997,0.0179
ore_ont_4668.owl,260,0,452,189,186,0,3,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.001,0.00030000000000000003,0.0211,0.0021,0.0063,0.0058,0.0164,0.0058,0.041,0.0095,0.0416,0.0188,0.0144,0.0068,0.0413,0.030600000000000002,0.043699999999999996,0.0251,0.0202,0.0164
ore_ont_7820.owl,56,16,669,541,365,110,66,5,68,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0018,0.0037,0.0483,0.0022,0.0148,0.0149,0.0236,0.0064,0.0644,0.0085,0.0455,0.0208,0.02,0.0082,0.0681,0.0568,0.0477,0.0356,0.0349,0.0236
ore_ont_4388.owl,563,0,1195,632,631,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0022,0.0006000000000000001,0.0411,0.0025,0.0076999999999999,0.0063,0.0179,0.0059,0.0435,0.0128,0.0472999999999999,0.0229,0.0171,0.0081,0.0441,0.053899999999999997,0.0497999999999999,0.030599999999999898,0.0234,0.0179
