ore_ont_6401.owl,0.799,0.506,0.42,0.426,0.364,0.425,0.285,0.468,0.346,0.233,0.4272,0.4225
ore_ont_13413.owl,1.449,1.135,1.055,1.032,1.091,1.019,1.272,1.255,1.286,1.13,1.1723999999999999,1.1324999999999998
ore_ont_6923.owl,0.375,0.275,0.247,0.19,0.281,0.146,0.117,0.127,0.164,0.171,0.2093,0.1805
ore_ont_7007.owl,0.649,0.388,0.395,0.292,0.249,0.251,0.244,0.179,0.181,0.186,0.3014,0.25
ore_ont_14370.owl,0.782,0.379,0.305,0.288,0.244,0.254,0.305,0.248,0.269,0.35,0.3424,0.2965
ore_ont_5078.owl,0.165,0.066,0.059,0.047,0.039,0.034,0.018,0.018,0.018,0.017,0.048100000000000004,0.036500000000000005
ore_ont_12965.owl,0.111,0.078,0.063,0.035,0.026,0.021,0.029,0.03,0.032,0.031,0.0456,0.0315
ore_ont_7483.owl,0.116,0.078,0.068,0.043,0.047,0.053,0.044,0.046,0.03,0.034,0.0559,0.0465
ore_ont_8730.owl,0.143,0.063,0.054,0.061,0.1,0.049,0.054,0.067,0.053,0.063,0.0707,0.062
ore_ont_3503.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_10026.owl,0.194,0.063,0.044,0.055,0.032,0.026,0.029,0.025,0.023,0.029,0.052000000000000005,0.0305
ore_ont_14353.owl,0.471,0.249,0.161,0.166,0.125,0.137,0.226,0.134,0.125,0.121,0.1915,0.14900000000000002
ore_ont_16056.owl,7.248,5.398,5.548,2.357,2.223,5.915,2.176,5.543,5.233,5.53,4.7171,5.464
ore_ont_13405.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_8640.owl,0.426,0.254,0.215,0.286,0.201,0.255,0.259,0.181,0.189,0.224,0.249,0.239
ore_ont_15741.owl,0.415,0.214,0.272,0.195,0.168,0.171,0.178,0.223,0.262,0.25,0.2348,0.2185
ore_ont_14285.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://www.dynalearn.eu/models/LS6-CommunicatingVessels-created20110314at11h42m00s.owl#i000000025/i000000078 is forced to belong to class http://www.science.uva.nl/~jliem/ontologies/DynaLearnQRvocabulary.owl#Aggregate and its complement
ore_ont_14667.owl,1.652,1.268,1.387,1.486,1.436,1.483,1.334,1.393,1.286,1.254,1.3979,1.3900000000000001
ore_ont_8744.owl,0.106,0.069,0.053,0.044,0.04,0.04,0.029,0.029,0.047,0.112,0.0569,0.0455
ore_ont_1117.owl,0.343,0.081,0.053,0.082,0.098,0.068,0.069,0.069,0.053,0.064,0.098,0.069
ore_ont_9947.owl,0.254,0.095,0.058,0.045,0.052,0.048,0.057,0.061,0.04,0.057,0.0767,0.057
ore_ont_3545.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Literal value "IMG/Organe de Corti.gif"^^anyURI is not valid for the rdatatype anyURI
ore_ont_7778.owl,0.117,0.057,0.031,0.036,0.043,0.04,0.041,0.025,0.037,0.039,0.0466,0.0395
ore_ont_6817.owl,0.294,0.109,0.088,0.087,0.078,0.058,0.112,0.049,0.042,0.046,0.0963,0.08249999999999999
ore_ont_14912.owl,0.456,0.26,0.256,0.27,0.207,0.252,0.176,0.198,0.174,0.184,0.24330000000000002,0.22949999999999998
ore_ont_9248.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_7817.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_6727.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_12325.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5149.owl,0.274,0.11,0.065,0.049,0.05,0.048,0.042,0.062,0.053,0.055,0.0808,0.054
ore_ont_2749.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Literal value "1394" does not belong to datatype unsignedLong
ore_ont_8940.owl,0.621,0.498,0.408,0.302,0.275,0.302,0.218,0.227,0.223,0.252,0.3326,0.2885
ore_ont_7108.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_11635.owl,0.737,0.299,0.32,0.368,0.312,0.331,0.298,0.174,0.178,0.198,0.3215,0.3055
